# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     452     -0.16311195E-03     -0.17663973E-03     -0.81951554E-04     -0.44299011E-03
     453     -0.16312309E-03     -0.17663973E-03     -0.82067127E-04     -0.44299011E-03
     454     -0.16312642E-03     -0.17663973E-03     -0.82095886E-04     -0.44299011E-03
     455     -0.16315826E-03     -0.17663973E-03     -0.82363897E-04     -0.44299011E-03
     456     -0.16318114E-03     -0.17663973E-03     -0.82542393E-04     -0.44299011E-03
     457     -0.16318318E-03     -0.17663973E-03     -0.82570467E-04     -0.44299011E-03
     458     -0.16318524E-03     -0.17663973E-03     -0.82600030E-04     -0.44299011E-03
     459     -0.16318726E-03     -0.17663973E-03     -0.82625124E-04     -0.44299011E-03
     460     -0.16319699E-03     -0.17663973E-03     -0.82714879E-04     -0.44299011E-03
     461     -0.16320232E-03     -0.17663973E-03     -0.82762439E-04     -0.44299011E-03
     462     -0.16320873E-03     -0.17663973E-03     -0.82821926E-04     -0.44299011E-03
     463     -0.16321123E-03     -0.17663973E-03     -0.82849050E-04     -0.44299011E-03
     464     -0.16321853E-03     -0.17663973E-03     -0.82917765E-04     -0.44299011E-03
     465     -0.16321911E-03     -0.17663973E-03     -0.82927496E-04     -0.44299011E-03
     466     -0.16322048E-03     -0.17663973E-03     -0.82941442E-04     -0.44299011E-03
     467     -0.16322181E-03     -0.17663973E-03     -0.82955778E-04     -0.44299011E-03
     468     -0.16322262E-03     -0.17663973E-03     -0.82970397E-04     -0.44299011E-03
     469     -0.16322348E-03     -0.17663973E-03     -0.82989039E-04     -0.44299011E-03
     470     -0.16322462E-03     -0.17663973E-03     -0.83006674E-04     -0.44299011E-03
     471     -0.16322560E-03     -0.17663973E-03     -0.83024867E-04     -0.44299011E-03
     472     -0.16322630E-03     -0.17663973E-03     -0.83038043E-04     -0.44299011E-03
     473     -0.16322749E-03     -0.17663973E-03     -0.83055138E-04     -0.44299011E-03
     474     -0.16322831E-03     -0.17663973E-03     -0.83067349E-04     -0.44299011E-03
     475     -0.16322960E-03     -0.17663973E-03     -0.83083961E-04     -0.44299011E-03
     476     -0.16323038E-03     -0.17663973E-03     -0.83095288E-04     -0.44299011E-03
     477     -0.16323117E-03     -0.17663973E-03     -0.83106564E-04     -0.44299011E-03
     478     -0.16323206E-03     -0.17663973E-03     -0.83116782E-04     -0.44299011E-03
     479     -0.16323401E-03     -0.17663973E-03     -0.83136339E-04     -0.44299011E-03
     480     -0.16323491E-03     -0.17663973E-03     -0.83147595E-04     -0.44299011E-03
     481     -0.16323556E-03     -0.17663973E-03     -0.83162202E-04     -0.44299011E-03
     482     -0.16323648E-03     -0.17663973E-03     -0.83177706E-04     -0.44299011E-03
     483     -0.16323753E-03     -0.17663973E-03     -0.83192886E-04     -0.44299011E-03
     484     -0.16323822E-03     -0.17663973E-03     -0.83203655E-04     -0.44299011E-03
     485     -0.16323934E-03     -0.17663973E-03     -0.83217777E-04     -0.44299011E-03
     486     -0.16324030E-03     -0.17663973E-03     -0.83230063E-04     -0.44299011E-03
     487     -0.16324083E-03     -0.17663973E-03     -0.83240413E-04     -0.44299011E-03
     488     -0.16324140E-03     -0.17663973E-03     -0.83250753E-04     -0.44299011E-03
     489     -0.16324256E-03     -0.17663973E-03     -0.83263449E-04     -0.44299011E-03
     490     -0.16324314E-03     -0.17663973E-03     -0.83278266E-04     -0.44299011E-03
     491     -0.16324370E-03     -0.17663973E-03     -0.83288515E-04     -0.44299011E-03
     492     -0.16324401E-03     -0.17663973E-03     -0.83293474E-04     -0.44299011E-03
     493     -0.16324441E-03     -0.17663973E-03     -0.83303454E-04     -0.44299011E-03
     494     -0.16324484E-03     -0.17663973E-03     -0.83310687E-04     -0.44299011E-03
     495     -0.16324517E-03     -0.17663973E-03     -0.83316704E-04     -0.44299011E-03
     496     -0.16324596E-03     -0.17663973E-03     -0.83321733E-04     -0.44299011E-03
     497     -0.16324615E-03     -0.17663973E-03     -0.83324002E-04     -0.44299011E-03
     498     -0.16324720E-03     -0.17663973E-03     -0.83336329E-04     -0.44299011E-03
     499     -0.16324788E-03     -0.17663973E-03     -0.83351307E-04     -0.44299011E-03
     500     -0.16324901E-03     -0.17663973E-03     -0.83364430E-04     -0.44299011E-03
     501     -0.16325007E-03     -0.17663973E-03     -0.83374509E-04     -0.44299011E-03
     502     -0.16325067E-03     -0.17663973E-03     -0.83381759E-04     -0.44299011E-03
     503     -0.16325215E-03     -0.17663973E-03     -0.83393832E-04     -0.44299011E-03
     504     -0.16325272E-03     -0.17663973E-03     -0.83402480E-04     -0.44299011E-03
     505     -0.16325304E-03     -0.17663973E-03     -0.83411070E-04     -0.44299011E-03
     506     -0.16325641E-03     -0.17663973E-03     -0.83431633E-04     -0.44299011E-03
     507     -0.16325813E-03     -0.17663973E-03     -0.83446582E-04     -0.44299011E-03
     508     -0.16325990E-03     -0.17663973E-03     -0.83463288E-04     -0.44299011E-03
     509     -0.16326088E-03     -0.17663973E-03     -0.83479233E-04     -0.44299011E-03
     510     -0.16326422E-03     -0.17663973E-03     -0.83496245E-04     -0.44299011E-03
     511     -0.16326493E-03     -0.17663973E-03     -0.83503521E-04     -0.44299011E-03
     512     -0.16326663E-03     -0.17663973E-03     -0.83514675E-04     -0.44299011E-03
     513     -0.16326812E-03     -0.17663973E-03     -0.83529860E-04     -0.44299011E-03
     514     -0.16326894E-03     -0.17663973E-03     -0.83544138E-04     -0.44299011E-03
     515     -0.16327199E-03     -0.17663973E-03     -0.83562953E-04     -0.44299011E-03
     516     -0.16327373E-03     -0.17663973E-03     -0.83579241E-04     -0.44299011E-03
     517     -0.16327920E-03     -0.17663973E-03     -0.83606078E-04     -0.44299011E-03
     518     -0.16328156E-03     -0.17663973E-03     -0.83621021E-04     -0.44299011E-03
     519     -0.16328445E-03     -0.17663973E-03     -0.83638029E-04     -0.44299011E-03
     520     -0.16328814E-03     -0.17663973E-03     -0.83655562E-04     -0.44299011E-03
     521     -0.16328993E-03     -0.17663973E-03     -0.83665839E-04     -0.44299011E-03
     522     -0.16329161E-03     -0.17663973E-03     -0.83677919E-04     -0.44299011E-03
     523     -0.16329716E-03     -0.17663973E-03     -0.83702002E-04     -0.44299011E-03
     524     -0.16329868E-03     -0.17663973E-03     -0.83718814E-04     -0.44299011E-03
     525     -0.16330782E-03     -0.17663973E-03     -0.83759233E-04     -0.44299011E-03
     526     -0.16330990E-03     -0.17663973E-03     -0.83775543E-04     -0.44299011E-03
     527     -0.16332118E-03     -0.17663973E-03     -0.83812919E-04     -0.44299011E-03
     528     -0.16332666E-03     -0.17663973E-03     -0.83838486E-04     -0.44299011E-03
     529     -0.16333048E-03     -0.17663973E-03     -0.83856651E-04     -0.44299011E-03
     530     -0.16333495E-03     -0.17663973E-03     -0.83875099E-04     -0.44299011E-03
     531     -0.16333935E-03     -0.17663973E-03     -0.83893310E-04     -0.44299011E-03
     532     -0.16335130E-03     -0.17663973E-03     -0.83932720E-04     -0.44299011E-03
     533     -0.16335565E-03     -0.17663973E-03     -0.83955466E-04     -0.44299011E-03
     534     -0.16336106E-03     -0.17663973E-03     -0.83978936E-04     -0.44299011E-03
     535     -0.16336615E-03     -0.17663973E-03     -0.84004790E-04     -0.44299011E-03
     536     -0.16337231E-03     -0.17663973E-03     -0.84031592E-04     -0.44299011E-03
     537     -0.16337662E-03     -0.17663973E-03     -0.84053861E-04     -0.44299011E-03
     538     -0.16337806E-03     -0.17663973E-03     -0.84063057E-04     -0.44299011E-03
     539     -0.16337890E-03     -0.17663973E-03     -0.84069518E-04     -0.44299011E-03
     540     -0.16341437E-03     -0.17663973E-03     -0.84160955E-04     -0.44299011E-03
     541     -0.16343756E-03     -0.17663973E-03     -0.84239195E-04     -0.44299011E-03
     542     -0.16344947E-03     -0.17663973E-03     -0.84284727E-04     -0.44299011E-03
     543     -0.16348749E-03     -0.17663973E-03     -0.84413847E-04     -0.44299011E-03
     544     -0.16349724E-03     -0.17663973E-03     -0.84449746E-04     -0.44299011E-03
     545     -0.16350754E-03     -0.17663973E-03     -0.84488033E-04     -0.44299011E-03
     546     -0.16353321E-03     -0.17663973E-03     -0.84566649E-04     -0.44299011E-03
     547     -0.16354345E-03     -0.17663973E-03     -0.84600613E-04     -0.44299011E-03
     548     -0.16355829E-03     -0.17663973E-03     -0.84652100E-04     -0.44299011E-03
     549     -0.16359191E-03     -0.17663973E-03     -0.84755452E-04     -0.44299011E-03
     550     -0.16360432E-03     -0.17663973E-03     -0.84803403E-04     -0.44299011E-03
     551     -0.16360616E-03     -0.17663973E-03     -0.84820814E-04     -0.44299011E-03
     552     -0.16362196E-03     -0.17663973E-03     -0.84874321E-04     -0.44299011E-03
     553     -0.16362615E-03     -0.17663973E-03     -0.84897190E-04     -0.44299011E-03
     554     -0.16362847E-03     -0.17663973E-03     -0.84913020E-04     -0.44299011E-03
     555     -0.16363164E-03     -0.17663973E-03     -0.84933492E-04     -0.44299011E-03
     556     -0.16364360E-03     -0.17663973E-03     -0.84984725E-04     -0.44299011E-03
     557     -0.16365049E-03     -0.17663973E-03     -0.85021464E-04     -0.44299011E-03
     558     -0.16368038E-03     -0.17663973E-03     -0.85109064E-04     -0.44299011E-03
     559     -0.16369705E-03     -0.17663973E-03     -0.85175566E-04     -0.44299011E-03
     560     -0.16370100E-03     -0.17663973E-03     -0.85199853E-04     -0.44299011E-03
     561     -0.16370515E-03     -0.17663973E-03     -0.85224245E-04     -0.44299011E-03
     562     -0.16371571E-03     -0.17663973E-03     -0.85264022E-04     -0.44299011E-03
     563     -0.16373058E-03     -0.17663973E-03     -0.85322008E-04     -0.44299011E-03
     564     -0.16374377E-03     -0.17663973E-03     -0.85370522E-04     -0.44299011E-03
     565     -0.16375317E-03     -0.17663973E-03     -0.85411560E-04     -0.44299011E-03
     566     -0.16375969E-03     -0.17663973E-03     -0.85440957E-04     -0.44299011E-03
     567     -0.16376809E-03     -0.17663973E-03     -0.85475912E-04     -0.44299011E-03
     568     -0.16377306E-03     -0.17663973E-03     -0.85502059E-04     -0.44299011E-03
     569     -0.16377603E-03     -0.17663973E-03     -0.85519459E-04     -0.44299011E-03
     570     -0.16380608E-03     -0.17663973E-03     -0.85620765E-04     -0.44299011E-03
     571     -0.16382008E-03     -0.17663973E-03     -0.85673860E-04     -0.44299011E-03
     572     -0.16382825E-03     -0.17663973E-03     -0.85705864E-04     -0.44299011E-03
     573     -0.16386270E-03     -0.17663973E-03     -0.85817836E-04     -0.44299011E-03
     574     -0.16386889E-03     -0.17663973E-03     -0.85843440E-04     -0.44299011E-03
     575     -0.16387904E-03     -0.17663973E-03     -0.85889688E-04     -0.44299011E-03
     576     -0.16388842E-03     -0.17663973E-03     -0.85933478E-04     -0.44299011E-03
     577     -0.16389785E-03     -0.17663973E-03     -0.85972102E-04     -0.44299011E-03
     578     -0.16390549E-03     -0.17663973E-03     -0.86005846E-04     -0.44299011E-03
     579     -0.16391188E-03     -0.17663973E-03     -0.86038250E-04     -0.44299011E-03
     580     -0.16391715E-03     -0.17663973E-03     -0.86069532E-04     -0.44299011E-03
     581     -0.16392377E-03     -0.17663973E-03     -0.86102339E-04     -0.44299011E-03
     582     -0.16393286E-03     -0.17663973E-03     -0.86139560E-04     -0.44299011E-03
     583     -0.16394679E-03     -0.17663973E-03     -0.86187785E-04     -0.44299011E-03
     584     -0.16395738E-03     -0.17663973E-03     -0.86230439E-04     -0.44299011E-03
     585     -0.16397384E-03     -0.17663973E-03     -0.86298127E-04     -0.44299011E-03
     586     -0.16397682E-03     -0.17663973E-03     -0.86319139E-04     -0.44299011E-03
     587     -0.16398315E-03     -0.17663973E-03     -0.86349606E-04     -0.44299011E-03
     588     -0.16400820E-03     -0.17663973E-03     -0.86443314E-04     -0.44299011E-03
     589     -0.16402336E-03     -0.17663973E-03     -0.86509587E-04     -0.44299011E-03
     590     -0.16402787E-03     -0.17663973E-03     -0.86541251E-04     -0.44299011E-03
     591     -0.16403651E-03     -0.17663973E-03     -0.86578824E-04     -0.44299011E-03
     592     -0.16405775E-03     -0.17663973E-03     -0.86658143E-04     -0.44299011E-03
     593     -0.16406880E-03     -0.17663973E-03     -0.86705517E-04     -0.44299011E-03
     594     -0.16408074E-03     -0.17663973E-03     -0.86752874E-04     -0.44299011E-03
     595     -0.16409322E-03     -0.17663973E-03     -0.86800249E-04     -0.44299011E-03
     596     -0.16411313E-03     -0.17663973E-03     -0.86878015E-04     -0.44299011E-03
     597     -0.16412865E-03     -0.17663973E-03     -0.86939492E-04     -0.44299011E-03
     598     -0.16413425E-03     -0.17663973E-03     -0.86967964E-04     -0.44299011E-03
     599     -0.16414052E-03     -0.17663973E-03     -0.86997062E-04     -0.44299011E-03
     600     -0.16415432E-03     -0.17663973E-03     -0.87044677E-04     -0.44299011E-03
     601     -0.16416424E-03     -0.17663973E-03     -0.87087391E-04     -0.44299011E-03
     602     -0.16420154E-03     -0.17663973E-03     -0.87220521E-04     -0.44299011E-03
     603     -0.16421539E-03     -0.17663973E-03     -0.87266627E-04     -0.44299011E-03
     604     -0.16423386E-03     -0.17663973E-03     -0.87324667E-04     -0.44299011E-03
     605     -0.16423797E-03     -0.17663973E-03     -0.87341475E-04     -0.44299011E-03
     606     -0.16424182E-03     -0.17663973E-03     -0.87358107E-04     -0.44299011E-03
     607     -0.16426923E-03     -0.17663973E-03     -0.87440361E-04     -0.44299011E-03
     608     -0.16427748E-03     -0.17663973E-03     -0.87476456E-04     -0.44299011E-03
     609     -0.16428355E-03     -0.17663973E-03     -0.87507128E-04     -0.44299011E-03
     610     -0.16429053E-03     -0.17663973E-03     -0.87539856E-04     -0.44299011E-03
     611     -0.16430169E-03     -0.17663973E-03     -0.87589321E-04     -0.44299011E-03
     612     -0.16431491E-03     -0.17663973E-03     -0.87638677E-04     -0.44299011E-03
     613     -0.16432476E-03     -0.17663973E-03     -0.87677779E-04     -0.44299011E-03
     614     -0.16433713E-03     -0.17663973E-03     -0.87724103E-04     -0.44299011E-03
     615     -0.16434191E-03     -0.17663973E-03     -0.87747399E-04     -0.44299011E-03
     616     -0.16434476E-03     -0.17663973E-03     -0.87761492E-04     -0.44299011E-03
     617     -0.16434988E-03     -0.17663973E-03     -0.87783411E-04     -0.44299011E-03
     618     -0.16436553E-03     -0.17663973E-03     -0.87835461E-04     -0.44299011E-03
     619     -0.16438649E-03     -0.17663973E-03     -0.87902183E-04     -0.44299011E-03
     620     -0.16440209E-03     -0.17663973E-03     -0.87956554E-04     -0.44299011E-03
     621     -0.16441400E-03     -0.17663973E-03     -0.87997292E-04     -0.44299011E-03
     622     -0.16442841E-03     -0.17663973E-03     -0.88045454E-04     -0.44299011E-03
     623     -0.16445943E-03     -0.17663973E-03     -0.88145173E-04     -0.44299011E-03
     624     -0.16448571E-03     -0.17663973E-03     -0.88240802E-04     -0.44299011E-03
     625     -0.16450986E-03     -0.17663973E-03     -0.88323847E-04     -0.44299011E-03
     626     -0.16452336E-03     -0.17663973E-03     -0.88377062E-04     -0.44299011E-03
     627     -0.16454965E-03     -0.17663973E-03     -0.88457824E-04     -0.44299011E-03
     628     -0.16455664E-03     -0.17663973E-03     -0.88490635E-04     -0.44299011E-03
     629     -0.16455931E-03     -0.17663973E-03     -0.88507105E-04     -0.44299011E-03
     630     -0.16456835E-03     -0.17663973E-03     -0.88547223E-04     -0.44299011E-03
     631     -0.16457505E-03     -0.17663973E-03     -0.88583091E-04     -0.44299011E-03
     632     -0.16459947E-03     -0.17663973E-03     -0.88664662E-04     -0.44299011E-03
     633     -0.16461160E-03     -0.17663973E-03     -0.88715609E-04     -0.44299011E-03
     634     -0.16463631E-03     -0.17663973E-03     -0.88800119E-04     -0.44299011E-03
     635     -0.16465258E-03     -0.17663973E-03     -0.88855417E-04     -0.44299011E-03
     636     -0.16466366E-03     -0.17663973E-03     -0.88899593E-04     -0.44299011E-03
     637     -0.16467217E-03     -0.17663973E-03     -0.88935288E-04     -0.44299011E-03
     638     -0.16468547E-03     -0.17663973E-03     -0.88985558E-04     -0.44299011E-03
     639     -0.16469148E-03     -0.17663973E-03     -0.89015929E-04     -0.44299011E-03
     640     -0.16469901E-03     -0.17663973E-03     -0.89050049E-04     -0.44299011E-03
     641     -0.16470847E-03     -0.17663973E-03     -0.89092383E-04     -0.44299011E-03
     642     -0.16471370E-03     -0.17663973E-03     -0.89123546E-04     -0.44299011E-03
     643     -0.16473530E-03     -0.17663973E-03     -0.89212353E-04     -0.44299011E-03
     644     -0.16474682E-03     -0.17663973E-03     -0.89255074E-04     -0.44299011E-03
     645     -0.16476278E-03     -0.17663973E-03     -0.89317828E-04     -0.44299011E-03
     646     -0.16477696E-03     -0.17663973E-03     -0.89373361E-04     -0.44299011E-03
     647     -0.16478732E-03     -0.17663973E-03     -0.89423729E-04     -0.44299011E-03
     648     -0.16479932E-03     -0.17663973E-03     -0.89474186E-04     -0.44299011E-03
     649     -0.16481086E-03     -0.17663973E-03     -0.89525129E-04     -0.44299011E-03
     650     -0.16482567E-03     -0.17663973E-03     -0.89583634E-04     -0.44299011E-03
     651     -0.16483593E-03     -0.17663973E-03     -0.89634287E-04     -0.44299011E-03
     652     -0.16484322E-03     -0.17663973E-03     -0.89671700E-04     -0.44299011E-03
     653     -0.16485359E-03     -0.17663973E-03     -0.89719807E-04     -0.44299011E-03
     654     -0.16486991E-03     -0.17663973E-03     -0.89791669E-04     -0.44299011E-03
     655     -0.16489399E-03     -0.17663973E-03     -0.89887251E-04     -0.44299011E-03
     656     -0.16490226E-03     -0.17663973E-03     -0.89931724E-04     -0.44299011E-03
     657     -0.16491032E-03     -0.17663973E-03     -0.89974767E-04     -0.44299011E-03
     658     -0.16492366E-03     -0.17663973E-03     -0.90027697E-04     -0.44299011E-03
     659     -0.16493701E-03     -0.17663973E-03     -0.90078839E-04     -0.44299011E-03
     660     -0.16494391E-03     -0.17663973E-03     -0.90107056E-04     -0.44299011E-03
     661     -0.16495249E-03     -0.17663973E-03     -0.90147189E-04     -0.44299011E-03
     662     -0.16496697E-03     -0.17663973E-03     -0.90228246E-04     -0.44299011E-03
     663     -0.16498619E-03     -0.17663973E-03     -0.90336974E-04     -0.44299011E-03
     664     -0.16500332E-03     -0.17663973E-03     -0.90411625E-04     -0.44299011E-03
     665     -0.16502329E-03     -0.17663973E-03     -0.90481316E-04     -0.44299011E-03
     666     -0.16503584E-03     -0.17663973E-03     -0.90526571E-04     -0.44299011E-03
     667     -0.16505219E-03     -0.17663973E-03     -0.90587439E-04     -0.44299011E-03
     668     -0.16507797E-03     -0.17663973E-03     -0.90677176E-04     -0.44299011E-03
     669     -0.16510043E-03     -0.17663973E-03     -0.90766725E-04     -0.44299011E-03
     670     -0.16510925E-03     -0.17663973E-03     -0.90817382E-04     -0.44299011E-03
     671     -0.16512206E-03     -0.17663973E-03     -0.90891872E-04     -0.44299011E-03
     672     -0.16514552E-03     -0.17663973E-03     -0.90976103E-04     -0.44299011E-03
     673     -0.16515280E-03     -0.17663973E-03     -0.91019853E-04     -0.44299011E-03
     674     -0.16516088E-03     -0.17663973E-03     -0.91062155E-04     -0.44299011E-03
     675     -0.16517282E-03     -0.17663973E-03     -0.91122466E-04     -0.44299011E-03
     676     -0.16517933E-03     -0.17663973E-03     -0.91152663E-04     -0.44299011E-03
     677     -0.16518675E-03     -0.17663973E-03     -0.91185525E-04     -0.44299011E-03
     678     -0.16519352E-03     -0.17663973E-03     -0.91223007E-04     -0.44299011E-03
     679     -0.16520959E-03     -0.17663973E-03     -0.91288901E-04     -0.44299011E-03
     680     -0.16521845E-03     -0.17663973E-03     -0.91326173E-04     -0.44299011E-03
     681     -0.16522795E-03     -0.17663973E-03     -0.91370522E-04     -0.44299011E-03
     682     -0.16523715E-03     -0.17663973E-03     -0.91409350E-04     -0.44299011E-03
     683     -0.16525547E-03     -0.17663973E-03     -0.91478798E-04     -0.44299011E-03
     684     -0.16526749E-03     -0.17663973E-03     -0.91530141E-04     -0.44299011E-03
     685     -0.16527412E-03     -0.17663973E-03     -0.91566982E-04     -0.44299011E-03
     686     -0.16528806E-03     -0.17663973E-03     -0.91620545E-04     -0.44299011E-03
     687     -0.16531160E-03     -0.17663973E-03     -0.91696696E-04     -0.44299011E-03
     688     -0.16532148E-03     -0.17663973E-03     -0.91738482E-04     -0.44299011E-03
     689     -0.16533544E-03     -0.17663973E-03     -0.91806002E-04     -0.44299011E-03
     690     -0.16534001E-03     -0.17663973E-03     -0.91832616E-04     -0.44299011E-03
     691     -0.16534764E-03     -0.17663973E-03     -0.91875503E-04     -0.44299011E-03
     692     -0.16535299E-03     -0.17663973E-03     -0.91918864E-04     -0.44299011E-03
     693     -0.16535587E-03     -0.17663973E-03     -0.91939285E-04     -0.44299011E-03
     694     -0.16535904E-03     -0.17663973E-03     -0.91962058E-04     -0.44299011E-03
     695     -0.16536644E-03     -0.17663973E-03     -0.91997235E-04     -0.44299011E-03
     696     -0.16537408E-03     -0.17663973E-03     -0.92032698E-04     -0.44299011E-03
     697     -0.16538240E-03     -0.17663973E-03     -0.92066952E-04     -0.44299011E-03
     698     -0.16539007E-03     -0.17663973E-03     -0.92102222E-04     -0.44299011E-03
     699     -0.16539631E-03     -0.17663973E-03     -0.92135185E-04     -0.44299011E-03
     700     -0.16540223E-03     -0.17663973E-03     -0.92171870E-04     -0.44299011E-03
     701     -0.16541552E-03     -0.17663973E-03     -0.92226893E-04     -0.44299011E-03
     702     -0.16542426E-03     -0.17663973E-03     -0.92273339E-04     -0.44299011E-03
     703     -0.16543414E-03     -0.17663973E-03     -0.92326422E-04     -0.44299011E-03
     704     -0.16544082E-03     -0.17663973E-03     -0.92361005E-04     -0.44299011E-03
     705     -0.16545171E-03     -0.17663973E-03     -0.92421649E-04     -0.44299011E-03
     706     -0.16546642E-03     -0.17663973E-03     -0.92479276E-04     -0.44299011E-03
     707     -0.16547458E-03     -0.17663973E-03     -0.92519607E-04     -0.44299011E-03
     708     -0.16548069E-03     -0.17663973E-03     -0.92551533E-04     -0.44299011E-03
     709     -0.16549026E-03     -0.17663973E-03     -0.92596299E-04     -0.44299011E-03
     710     -0.16549730E-03     -0.17663973E-03     -0.92635463E-04     -0.44299011E-03
     711     -0.16550655E-03     -0.17663973E-03     -0.92686898E-04     -0.44299011E-03
     712     -0.16551216E-03     -0.17663973E-03     -0.92722523E-04     -0.44299011E-03
     713     -0.16552153E-03     -0.17663973E-03     -0.92757289E-04     -0.44299011E-03
     714     -0.16552945E-03     -0.17663973E-03     -0.92795578E-04     -0.44299011E-03
     715     -0.16555635E-03     -0.17663973E-03     -0.92917514E-04     -0.44299011E-03
     716     -0.16557036E-03     -0.17663973E-03     -0.92983644E-04     -0.44299011E-03
     717     -0.16558428E-03     -0.17663973E-03     -0.93057551E-04     -0.44299011E-03
     718     -0.16560192E-03     -0.17663973E-03     -0.93154219E-04     -0.44299011E-03
     719     -0.16561729E-03     -0.17663973E-03     -0.93237149E-04     -0.44299011E-03
     720     -0.16563399E-03     -0.17663973E-03     -0.93314005E-04     -0.44299011E-03
     721     -0.16564642E-03     -0.17663973E-03     -0.93397035E-04     -0.44299011E-03
     722     -0.16565672E-03     -0.17663973E-03     -0.93475353E-04     -0.44299011E-03
     723     -0.16566853E-03     -0.17663973E-03     -0.93533864E-04     -0.44299011E-03
     724     -0.16568581E-03     -0.17663973E-03     -0.93604583E-04     -0.44299011E-03
     725     -0.16568845E-03     -0.17663973E-03     -0.93624001E-04     -0.44299011E-03
     726     -0.16569517E-03     -0.17663973E-03     -0.93663526E-04     -0.44299011E-03
     727     -0.16571346E-03     -0.17663973E-03     -0.93753193E-04     -0.44299011E-03
     728     -0.16572013E-03     -0.17663973E-03     -0.93788065E-04     -0.44299011E-03
     729     -0.16572531E-03     -0.17663973E-03     -0.93818819E-04     -0.44299011E-03
     730     -0.16573270E-03     -0.17663973E-03     -0.93856291E-04     -0.44299011E-03
     731     -0.16574906E-03     -0.17663973E-03     -0.93921382E-04     -0.44299011E-03
     732     -0.16576621E-03     -0.17663973E-03     -0.94004641E-04     -0.44299011E-03
     733     -0.16578807E-03     -0.17663973E-03     -0.94091614E-04     -0.44299011E-03
     734     -0.16580825E-03     -0.17663973E-03     -0.94187942E-04     -0.44299011E-03
     735     -0.16582550E-03     -0.17663973E-03     -0.94275621E-04     -0.44299011E-03
     736     -0.16583998E-03     -0.17663973E-03     -0.94349654E-04     -0.44299011E-03
     737     -0.16585696E-03     -0.17663973E-03     -0.94437754E-04     -0.44299011E-03
     738     -0.16587161E-03     -0.17663973E-03     -0.94519982E-04     -0.44299011E-03
     739     -0.16588038E-03     -0.17663973E-03     -0.94586827E-04     -0.44299011E-03
     740     -0.16588781E-03     -0.17663973E-03     -0.94645033E-04     -0.44299011E-03
     741     -0.16589583E-03     -0.17663973E-03     -0.94683549E-04     -0.44299011E-03
     742     -0.16591195E-03     -0.17663973E-03     -0.94753450E-04     -0.44299011E-03
     743     -0.16592048E-03     -0.17663973E-03     -0.94795285E-04     -0.44299011E-03
     744     -0.16592909E-03     -0.17663973E-03     -0.94836135E-04     -0.44299011E-03
     745     -0.16594963E-03     -0.17663973E-03     -0.94929615E-04     -0.44299011E-03
     746     -0.16596045E-03     -0.17663973E-03     -0.94993760E-04     -0.44299011E-03
     747     -0.16596854E-03     -0.17663973E-03     -0.95033324E-04     -0.44299011E-03
     748     -0.16598234E-03     -0.17663973E-03     -0.95094134E-04     -0.44299011E-03
     749     -0.16598952E-03     -0.17663973E-03     -0.95138584E-04     -0.44299011E-03
     750     -0.16600691E-03     -0.17663973E-03     -0.95248128E-04     -0.44299011E-03
     751     -0.16601216E-03     -0.17663973E-03     -0.95281107E-04     -0.44299011E-03
     752     -0.16601650E-03     -0.17663973E-03     -0.95306740E-04     -0.44299011E-03
     753     -0.16602558E-03     -0.17663973E-03     -0.95366403E-04     -0.44299011E-03
     754     -0.16604494E-03     -0.17663973E-03     -0.95444980E-04     -0.44299011E-03
     755     -0.16608896E-03     -0.17663973E-03     -0.95591518E-04     -0.44299011E-03
     756     -0.16612413E-03     -0.17663973E-03     -0.95712248E-04     -0.44299011E-03
     757     -0.16620774E-03     -0.17663973E-03     -0.95975610E-04     -0.44299011E-03
     758     -0.16626786E-03     -0.17663973E-03     -0.96170657E-04     -0.44299011E-03
     759     -0.16632674E-03     -0.17663973E-03     -0.96362312E-04     -0.44299011E-03
     760     -0.16637068E-03     -0.17663973E-03     -0.96522924E-04     -0.44299011E-03
     761     -0.16638666E-03     -0.17663973E-03     -0.96588146E-04     -0.44299011E-03
     762     -0.16642151E-03     -0.17663973E-03     -0.96718621E-04     -0.44299011E-03
     763     -0.16643176E-03     -0.17663973E-03     -0.96768609E-04     -0.44299011E-03
     764     -0.16645252E-03     -0.17663973E-03     -0.96850583E-04     -0.44299011E-03
     765     -0.16646514E-03     -0.17663973E-03     -0.96907189E-04     -0.44299011E-03
     766     -0.16648268E-03     -0.17663973E-03     -0.96984754E-04     -0.44299011E-03
     767     -0.16649236E-03     -0.17663973E-03     -0.97034829E-04     -0.44299011E-03
     768     -0.16651452E-03     -0.17663973E-03     -0.97125998E-04     -0.44299011E-03
     769     -0.16652897E-03     -0.17663973E-03     -0.97199533E-04     -0.44299011E-03
     770     -0.16655693E-03     -0.17663973E-03     -0.97307503E-04     -0.44299011E-03
     771     -0.16657508E-03     -0.17663973E-03     -0.97387334E-04     -0.44299011E-03
     772     -0.16659440E-03     -0.17663973E-03     -0.97475357E-04     -0.44299011E-03
     773     -0.16660746E-03     -0.17663973E-03     -0.97536515E-04     -0.44299011E-03
     774     -0.16662211E-03     -0.17663973E-03     -0.97606249E-04     -0.44299011E-03
