# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
    3190     -0.71092110E-09     -0.71540403E-09     -0.20849904E-03     -0.42479224E-03
    3191     -0.71092291E-09     -0.71540403E-09     -0.20855755E-03     -0.42479224E-03
    3192     -0.71092465E-09     -0.71540403E-09     -0.20861120E-03     -0.42479224E-03
    3193     -0.71092672E-09     -0.71540403E-09     -0.20867815E-03     -0.42479224E-03
    3194     -0.71092866E-09     -0.71540403E-09     -0.20874353E-03     -0.42479224E-03
    3195     -0.71093042E-09     -0.71540403E-09     -0.20880115E-03     -0.42479224E-03
    3196     -0.71093258E-09     -0.71540403E-09     -0.20886620E-03     -0.42479224E-03
    3197     -0.71093450E-09     -0.71540403E-09     -0.20892252E-03     -0.42479224E-03
    3198     -0.71093614E-09     -0.71540403E-09     -0.20897660E-03     -0.42479224E-03
    3199     -0.71093767E-09     -0.71540403E-09     -0.20902221E-03     -0.42479224E-03
    3200     -0.71093909E-09     -0.71540403E-09     -0.20906419E-03     -0.42479224E-03
    3201     -0.71094098E-09     -0.71540403E-09     -0.20912034E-03     -0.42479224E-03
    3202     -0.71094288E-09     -0.71540403E-09     -0.20917950E-03     -0.42479224E-03
    3203     -0.71094461E-09     -0.71540403E-09     -0.20923174E-03     -0.42479224E-03
    3204     -0.71094596E-09     -0.71540403E-09     -0.20927324E-03     -0.42479224E-03
    3205     -0.71094803E-09     -0.71540403E-09     -0.20933622E-03     -0.42479224E-03
    3206     -0.71094956E-09     -0.71540403E-09     -0.20938341E-03     -0.42479224E-03
    3207     -0.71095101E-09     -0.71540403E-09     -0.20941778E-03     -0.42479224E-03
    3208     -0.71095278E-09     -0.71540403E-09     -0.20946673E-03     -0.42479224E-03
    3209     -0.71095434E-09     -0.71540403E-09     -0.20951462E-03     -0.42479224E-03
    3210     -0.71095568E-09     -0.71540403E-09     -0.20955331E-03     -0.42479224E-03
    3211     -0.71095732E-09     -0.71540403E-09     -0.20959606E-03     -0.42479224E-03
    3212     -0.71095907E-09     -0.71540403E-09     -0.20964249E-03     -0.42479224E-03
    3213     -0.71096122E-09     -0.71540403E-09     -0.20970782E-03     -0.42479224E-03
    3214     -0.71096334E-09     -0.71540403E-09     -0.20976488E-03     -0.42479224E-03
    3215     -0.71096528E-09     -0.71540403E-09     -0.20982547E-03     -0.42479224E-03
    3216     -0.71096800E-09     -0.71540403E-09     -0.20991085E-03     -0.42479224E-03
    3217     -0.71096958E-09     -0.71540403E-09     -0.20995634E-03     -0.42479224E-03
    3218     -0.71097231E-09     -0.71540403E-09     -0.21003225E-03     -0.42479224E-03
    3219     -0.71097391E-09     -0.71540403E-09     -0.21008156E-03     -0.42479224E-03
    3220     -0.71097636E-09     -0.71540403E-09     -0.21015120E-03     -0.42479224E-03
    3221     -0.71097799E-09     -0.71540403E-09     -0.21019679E-03     -0.42479224E-03
    3222     -0.71097986E-09     -0.71540403E-09     -0.21024935E-03     -0.42479224E-03
    3223     -0.71098132E-09     -0.71540403E-09     -0.21029775E-03     -0.42479224E-03
    3224     -0.71098302E-09     -0.71540403E-09     -0.21034973E-03     -0.42479224E-03
    3225     -0.71098469E-09     -0.71540403E-09     -0.21040392E-03     -0.42479224E-03
    3226     -0.71098638E-09     -0.71540403E-09     -0.21045505E-03     -0.42479224E-03
    3227     -0.71098804E-09     -0.71540403E-09     -0.21051530E-03     -0.42479224E-03
    3228     -0.71098986E-09     -0.71540403E-09     -0.21056776E-03     -0.42479224E-03
    3229     -0.71099174E-09     -0.71540403E-09     -0.21061868E-03     -0.42479224E-03
    3230     -0.71099349E-09     -0.71540403E-09     -0.21066600E-03     -0.42479224E-03
    3231     -0.71099534E-09     -0.71540403E-09     -0.21071734E-03     -0.42479224E-03
    3232     -0.71099737E-09     -0.71540403E-09     -0.21077631E-03     -0.42479224E-03
    3233     -0.71099903E-09     -0.71540403E-09     -0.21081960E-03     -0.42479224E-03
    3234     -0.71100088E-09     -0.71540403E-09     -0.21088074E-03     -0.42479224E-03
    3235     -0.71100249E-09     -0.71540403E-09     -0.21092802E-03     -0.42479224E-03
    3236     -0.71100426E-09     -0.71540403E-09     -0.21097322E-03     -0.42479224E-03
    3237     -0.71100596E-09     -0.71540403E-09     -0.21101892E-03     -0.42479224E-03
    3238     -0.71100859E-09     -0.71540403E-09     -0.21108153E-03     -0.42479224E-03
    3239     -0.71101056E-09     -0.71540403E-09     -0.21114346E-03     -0.42479224E-03
    3240     -0.71101229E-09     -0.71540403E-09     -0.21119559E-03     -0.42479224E-03
    3241     -0.71101373E-09     -0.71540403E-09     -0.21123564E-03     -0.42479224E-03
    3242     -0.71101518E-09     -0.71540403E-09     -0.21128446E-03     -0.42479224E-03
    3243     -0.71101740E-09     -0.71540403E-09     -0.21134111E-03     -0.42479224E-03
    3244     -0.71101954E-09     -0.71540403E-09     -0.21139739E-03     -0.42479224E-03
    3245     -0.71102097E-09     -0.71540403E-09     -0.21144093E-03     -0.42479224E-03
    3246     -0.71102264E-09     -0.71540403E-09     -0.21148722E-03     -0.42479224E-03
    3247     -0.71102420E-09     -0.71540403E-09     -0.21153615E-03     -0.42479224E-03
    3248     -0.71102577E-09     -0.71540403E-09     -0.21158451E-03     -0.42479224E-03
    3249     -0.71102713E-09     -0.71540403E-09     -0.21162364E-03     -0.42479224E-03
    3250     -0.71102886E-09     -0.71540403E-09     -0.21167719E-03     -0.42479224E-03
    3251     -0.71103024E-09     -0.71540403E-09     -0.21172082E-03     -0.42479224E-03
    3252     -0.71103160E-09     -0.71540403E-09     -0.21176080E-03     -0.42479224E-03
    3253     -0.71103284E-09     -0.71540403E-09     -0.21179860E-03     -0.42479224E-03
    3254     -0.71103439E-09     -0.71540403E-09     -0.21185029E-03     -0.42479224E-03
    3255     -0.71103590E-09     -0.71540403E-09     -0.21189820E-03     -0.42479224E-03
    3256     -0.71103760E-09     -0.71540403E-09     -0.21195170E-03     -0.42479224E-03
    3257     -0.71103900E-09     -0.71540403E-09     -0.21199517E-03     -0.42479224E-03
    3258     -0.71104043E-09     -0.71540403E-09     -0.21203892E-03     -0.42479224E-03
    3259     -0.71104154E-09     -0.71540403E-09     -0.21207965E-03     -0.42479224E-03
    3260     -0.71104290E-09     -0.71540403E-09     -0.21212755E-03     -0.42479224E-03
    3261     -0.71104481E-09     -0.71540403E-09     -0.21218059E-03     -0.42479224E-03
    3262     -0.71104652E-09     -0.71540403E-09     -0.21223015E-03     -0.42479224E-03
    3263     -0.71104897E-09     -0.71540403E-09     -0.21229864E-03     -0.42479224E-03
    3264     -0.71105180E-09     -0.71540403E-09     -0.21237662E-03     -0.42479224E-03
    3265     -0.71105344E-09     -0.71540403E-09     -0.21242621E-03     -0.42479224E-03
    3266     -0.71105524E-09     -0.71540403E-09     -0.21248848E-03     -0.42479224E-03
    3267     -0.71105731E-09     -0.71540403E-09     -0.21255065E-03     -0.42479224E-03
    3268     -0.71105863E-09     -0.71540403E-09     -0.21259841E-03     -0.42479224E-03
    3269     -0.71106017E-09     -0.71540403E-09     -0.21264884E-03     -0.42479224E-03
    3270     -0.71106169E-09     -0.71540403E-09     -0.21269441E-03     -0.42479224E-03
    3271     -0.71106342E-09     -0.71540403E-09     -0.21275475E-03     -0.42479224E-03
    3272     -0.71106489E-09     -0.71540403E-09     -0.21280732E-03     -0.42479224E-03
    3273     -0.71106701E-09     -0.71540403E-09     -0.21287835E-03     -0.42479224E-03
    3274     -0.71106963E-09     -0.71540403E-09     -0.21296265E-03     -0.42479224E-03
    3275     -0.71107264E-09     -0.71540403E-09     -0.21307926E-03     -0.42479224E-03
    3276     -0.71107473E-09     -0.71540403E-09     -0.21315055E-03     -0.42479224E-03
    3277     -0.71107611E-09     -0.71540403E-09     -0.21320000E-03     -0.42479224E-03
    3278     -0.71107944E-09     -0.71540403E-09     -0.21330750E-03     -0.42479224E-03
    3279     -0.71108123E-09     -0.71540403E-09     -0.21336809E-03     -0.42479224E-03
    3280     -0.71108518E-09     -0.71540403E-09     -0.21348154E-03     -0.42479224E-03
    3281     -0.71108733E-09     -0.71540403E-09     -0.21355271E-03     -0.42479224E-03
    3282     -0.71109026E-09     -0.71540403E-09     -0.21364881E-03     -0.42479224E-03
    3283     -0.71109225E-09     -0.71540403E-09     -0.21371825E-03     -0.42479224E-03
    3284     -0.71109513E-09     -0.71540403E-09     -0.21380895E-03     -0.42479224E-03
    3285     -0.71109797E-09     -0.71540403E-09     -0.21389219E-03     -0.42479224E-03
    3286     -0.71110133E-09     -0.71540403E-09     -0.21399721E-03     -0.42479224E-03
    3287     -0.71110376E-09     -0.71540403E-09     -0.21406863E-03     -0.42479224E-03
    3288     -0.71110599E-09     -0.71540403E-09     -0.21415517E-03     -0.42479224E-03
    3289     -0.71110803E-09     -0.71540403E-09     -0.21421216E-03     -0.42479224E-03
    3290     -0.71110986E-09     -0.71540403E-09     -0.21427722E-03     -0.42479224E-03
    3291     -0.71111270E-09     -0.71540403E-09     -0.21435198E-03     -0.42479224E-03
    3292     -0.71111439E-09     -0.71540403E-09     -0.21440786E-03     -0.42479224E-03
    3293     -0.71111586E-09     -0.71540403E-09     -0.21445276E-03     -0.42479224E-03
    3294     -0.71111765E-09     -0.71540403E-09     -0.21450646E-03     -0.42479224E-03
    3295     -0.71111902E-09     -0.71540403E-09     -0.21454340E-03     -0.42479224E-03
    3296     -0.71112057E-09     -0.71540403E-09     -0.21459844E-03     -0.42479224E-03
    3297     -0.71112195E-09     -0.71540403E-09     -0.21463981E-03     -0.42479224E-03
    3298     -0.71112347E-09     -0.71540403E-09     -0.21468873E-03     -0.42479224E-03
    3299     -0.71112483E-09     -0.71540403E-09     -0.21472966E-03     -0.42479224E-03
    3300     -0.71112631E-09     -0.71540403E-09     -0.21477170E-03     -0.42479224E-03
    3301     -0.71112786E-09     -0.71540403E-09     -0.21482158E-03     -0.42479224E-03
    3302     -0.71112927E-09     -0.71540403E-09     -0.21486344E-03     -0.42479224E-03
    3303     -0.71113078E-09     -0.71540403E-09     -0.21490441E-03     -0.42479224E-03
    3304     -0.71113212E-09     -0.71540403E-09     -0.21494921E-03     -0.42479224E-03
    3305     -0.71113372E-09     -0.71540403E-09     -0.21500124E-03     -0.42479224E-03
    3306     -0.71113499E-09     -0.71540403E-09     -0.21504169E-03     -0.42479224E-03
    3307     -0.71113637E-09     -0.71540403E-09     -0.21507992E-03     -0.42479224E-03
    3308     -0.71113789E-09     -0.71540403E-09     -0.21512452E-03     -0.42479224E-03
    3309     -0.71113917E-09     -0.71540403E-09     -0.21516527E-03     -0.42479224E-03
    3310     -0.71114075E-09     -0.71540403E-09     -0.21521735E-03     -0.42479224E-03
    3311     -0.71114207E-09     -0.71540403E-09     -0.21525639E-03     -0.42479224E-03
    3312     -0.71114332E-09     -0.71540403E-09     -0.21529062E-03     -0.42479224E-03
    3313     -0.71114469E-09     -0.71540403E-09     -0.21532617E-03     -0.42479224E-03
    3314     -0.71114638E-09     -0.71540403E-09     -0.21537270E-03     -0.42479224E-03
    3315     -0.71114751E-09     -0.71540403E-09     -0.21540870E-03     -0.42479224E-03
    3316     -0.71114867E-09     -0.71540403E-09     -0.21544174E-03     -0.42479224E-03
    3317     -0.71114990E-09     -0.71540403E-09     -0.21547603E-03     -0.42479224E-03
    3318     -0.71115095E-09     -0.71540403E-09     -0.21550960E-03     -0.42479224E-03
    3319     -0.71115215E-09     -0.71540403E-09     -0.21554141E-03     -0.42479224E-03
    3320     -0.71115348E-09     -0.71540403E-09     -0.21557668E-03     -0.42479224E-03
    3321     -0.71115434E-09     -0.71540403E-09     -0.21560397E-03     -0.42479224E-03
    3322     -0.71115558E-09     -0.71540403E-09     -0.21564295E-03     -0.42479224E-03
    3323     -0.71115685E-09     -0.71540403E-09     -0.21568218E-03     -0.42479224E-03
    3324     -0.71115853E-09     -0.71540403E-09     -0.21573238E-03     -0.42479224E-03
    3325     -0.71115981E-09     -0.71540403E-09     -0.21577101E-03     -0.42479224E-03
    3326     -0.71116146E-09     -0.71540403E-09     -0.21581507E-03     -0.42479224E-03
    3327     -0.71116272E-09     -0.71540403E-09     -0.21585204E-03     -0.42479224E-03
    3328     -0.71116416E-09     -0.71540403E-09     -0.21588866E-03     -0.42479224E-03
    3329     -0.71116561E-09     -0.71540403E-09     -0.21592771E-03     -0.42479224E-03
    3330     -0.71116663E-09     -0.71540403E-09     -0.21595950E-03     -0.42479224E-03
    3331     -0.71116763E-09     -0.71540403E-09     -0.21599144E-03     -0.42479224E-03
    3332     -0.71116847E-09     -0.71540403E-09     -0.21602306E-03     -0.42479224E-03
    3333     -0.71116959E-09     -0.71540403E-09     -0.21605941E-03     -0.42479224E-03
    3334     -0.71117049E-09     -0.71540403E-09     -0.21609293E-03     -0.42479224E-03
    3335     -0.71117144E-09     -0.71540403E-09     -0.21612344E-03     -0.42479224E-03
    3336     -0.71117265E-09     -0.71540403E-09     -0.21616218E-03     -0.42479224E-03
    3337     -0.71117393E-09     -0.71540403E-09     -0.21620420E-03     -0.42479224E-03
    3338     -0.71117483E-09     -0.71540403E-09     -0.21623496E-03     -0.42479224E-03
    3339     -0.71117587E-09     -0.71540403E-09     -0.21626812E-03     -0.42479224E-03
    3340     -0.71117675E-09     -0.71540403E-09     -0.21629718E-03     -0.42479224E-03
    3341     -0.71117808E-09     -0.71540403E-09     -0.21634078E-03     -0.42479224E-03
    3342     -0.71117914E-09     -0.71540403E-09     -0.21637655E-03     -0.42479224E-03
    3343     -0.71118037E-09     -0.71540403E-09     -0.21641715E-03     -0.42479224E-03
    3344     -0.71118160E-09     -0.71540403E-09     -0.21645417E-03     -0.42479224E-03
    3345     -0.71118304E-09     -0.71540403E-09     -0.21649649E-03     -0.42479224E-03
    3346     -0.71118466E-09     -0.71540403E-09     -0.21654742E-03     -0.42479224E-03
    3347     -0.71118596E-09     -0.71540403E-09     -0.21659019E-03     -0.42479224E-03
    3348     -0.71118712E-09     -0.71540403E-09     -0.21663268E-03     -0.42479224E-03
    3349     -0.71118867E-09     -0.71540403E-09     -0.21668532E-03     -0.42479224E-03
    3350     -0.71119007E-09     -0.71540403E-09     -0.21673185E-03     -0.42479224E-03
    3351     -0.71119133E-09     -0.71540403E-09     -0.21678193E-03     -0.42479224E-03
    3352     -0.71119294E-09     -0.71540403E-09     -0.21683583E-03     -0.42479224E-03
    3353     -0.71119418E-09     -0.71540403E-09     -0.21687769E-03     -0.42479224E-03
    3354     -0.71119522E-09     -0.71540403E-09     -0.21691034E-03     -0.42479224E-03
    3355     -0.71119654E-09     -0.71540403E-09     -0.21695414E-03     -0.42479224E-03
    3356     -0.71119785E-09     -0.71540403E-09     -0.21699562E-03     -0.42479224E-03
    3357     -0.71119925E-09     -0.71540403E-09     -0.21704288E-03     -0.42479224E-03
    3358     -0.71120040E-09     -0.71540403E-09     -0.21707589E-03     -0.42479224E-03
    3359     -0.71120143E-09     -0.71540403E-09     -0.21711085E-03     -0.42479224E-03
    3360     -0.71120273E-09     -0.71540403E-09     -0.21715204E-03     -0.42479224E-03
    3361     -0.71120422E-09     -0.71540403E-09     -0.21720314E-03     -0.42479224E-03
    3362     -0.71120545E-09     -0.71540403E-09     -0.21723984E-03     -0.42479224E-03
    3363     -0.71120735E-09     -0.71540403E-09     -0.21730290E-03     -0.42479224E-03
    3364     -0.71120856E-09     -0.71540403E-09     -0.21734325E-03     -0.42479224E-03
    3365     -0.71120988E-09     -0.71540403E-09     -0.21738423E-03     -0.42479224E-03
    3366     -0.71121142E-09     -0.71540403E-09     -0.21743767E-03     -0.42479224E-03
    3367     -0.71121257E-09     -0.71540403E-09     -0.21747732E-03     -0.42479224E-03
    3368     -0.71121393E-09     -0.71540403E-09     -0.21751709E-03     -0.42479224E-03
    3369     -0.71121529E-09     -0.71540403E-09     -0.21756290E-03     -0.42479224E-03
    3370     -0.71121646E-09     -0.71540403E-09     -0.21759824E-03     -0.42479224E-03
    3371     -0.71121776E-09     -0.71540403E-09     -0.21763934E-03     -0.42479224E-03
    3372     -0.71121873E-09     -0.71540403E-09     -0.21767671E-03     -0.42479224E-03
    3373     -0.71122009E-09     -0.71540403E-09     -0.21772571E-03     -0.42479224E-03
    3374     -0.71122140E-09     -0.71540403E-09     -0.21777018E-03     -0.42479224E-03
    3375     -0.71122249E-09     -0.71540403E-09     -0.21780985E-03     -0.42479224E-03
    3376     -0.71122371E-09     -0.71540403E-09     -0.21785568E-03     -0.42479224E-03
    3377     -0.71122485E-09     -0.71540403E-09     -0.21789637E-03     -0.42479224E-03
    3378     -0.71122637E-09     -0.71540403E-09     -0.21794585E-03     -0.42479224E-03
    3379     -0.71122762E-09     -0.71540403E-09     -0.21799180E-03     -0.42479224E-03
    3380     -0.71122894E-09     -0.71540403E-09     -0.21804209E-03     -0.42479224E-03
    3381     -0.71123045E-09     -0.71540403E-09     -0.21808559E-03     -0.42479224E-03
    3382     -0.71123188E-09     -0.71540403E-09     -0.21812971E-03     -0.42479224E-03
    3383     -0.71123361E-09     -0.71540403E-09     -0.21818364E-03     -0.42479224E-03
    3384     -0.71123568E-09     -0.71540403E-09     -0.21824768E-03     -0.42479224E-03
    3385     -0.71123706E-09     -0.71540403E-09     -0.21829210E-03     -0.42479224E-03
    3386     -0.71123829E-09     -0.71540403E-09     -0.21833299E-03     -0.42479224E-03
    3387     -0.71123986E-09     -0.71540403E-09     -0.21838177E-03     -0.42479224E-03
    3388     -0.71124141E-09     -0.71540403E-09     -0.21842699E-03     -0.42479224E-03
    3389     -0.71124275E-09     -0.71540403E-09     -0.21847098E-03     -0.42479224E-03
    3390     -0.71124394E-09     -0.71540403E-09     -0.21851155E-03     -0.42479224E-03
    3391     -0.71124513E-09     -0.71540403E-09     -0.21854809E-03     -0.42479224E-03
    3392     -0.71124622E-09     -0.71540403E-09     -0.21858646E-03     -0.42479224E-03
    3393     -0.71124734E-09     -0.71540403E-09     -0.21861895E-03     -0.42479224E-03
    3394     -0.71124879E-09     -0.71540403E-09     -0.21865829E-03     -0.42479224E-03
    3395     -0.71124990E-09     -0.71540403E-09     -0.21869479E-03     -0.42479224E-03
    3396     -0.71125080E-09     -0.71540403E-09     -0.21872416E-03     -0.42479224E-03
    3397     -0.71125237E-09     -0.71540403E-09     -0.21877135E-03     -0.42479224E-03
    3398     -0.71125357E-09     -0.71540403E-09     -0.21880719E-03     -0.42479224E-03
    3399     -0.71125457E-09     -0.71540403E-09     -0.21883987E-03     -0.42479224E-03
    3400     -0.71125584E-09     -0.71540403E-09     -0.21887820E-03     -0.42479224E-03
    3401     -0.71125716E-09     -0.71540403E-09     -0.21891885E-03     -0.42479224E-03
    3402     -0.71125849E-09     -0.71540403E-09     -0.21896240E-03     -0.42479224E-03
    3403     -0.71125967E-09     -0.71540403E-09     -0.21899845E-03     -0.42479224E-03
    3404     -0.71126102E-09     -0.71540403E-09     -0.21904397E-03     -0.42479224E-03
    3405     -0.71126242E-09     -0.71540403E-09     -0.21909158E-03     -0.42479224E-03
    3406     -0.71126397E-09     -0.71540403E-09     -0.21913638E-03     -0.42479224E-03
    3407     -0.71126512E-09     -0.71540403E-09     -0.21917647E-03     -0.42479224E-03
    3408     -0.71126631E-09     -0.71540403E-09     -0.21921367E-03     -0.42479224E-03
    3409     -0.71126739E-09     -0.71540403E-09     -0.21925278E-03     -0.42479224E-03
    3410     -0.71126870E-09     -0.71540403E-09     -0.21929598E-03     -0.42479224E-03
    3411     -0.71126969E-09     -0.71540403E-09     -0.21933125E-03     -0.42479224E-03
    3412     -0.71127067E-09     -0.71540403E-09     -0.21936370E-03     -0.42479224E-03
    3413     -0.71127183E-09     -0.71540403E-09     -0.21940881E-03     -0.42479224E-03
    3414     -0.71127311E-09     -0.71540403E-09     -0.21945112E-03     -0.42479224E-03
    3415     -0.71127424E-09     -0.71540403E-09     -0.21948607E-03     -0.42479224E-03
    3416     -0.71127554E-09     -0.71540403E-09     -0.21952649E-03     -0.42479224E-03
    3417     -0.71127678E-09     -0.71540403E-09     -0.21956580E-03     -0.42479224E-03
    3418     -0.71127789E-09     -0.71540403E-09     -0.21959987E-03     -0.42479224E-03
    3419     -0.71127944E-09     -0.71540403E-09     -0.21964545E-03     -0.42479224E-03
    3420     -0.71128080E-09     -0.71540403E-09     -0.21968496E-03     -0.42479224E-03
    3421     -0.71128203E-09     -0.71540403E-09     -0.21972522E-03     -0.42479224E-03
    3422     -0.71128320E-09     -0.71540403E-09     -0.21975830E-03     -0.42479224E-03
    3423     -0.71128448E-09     -0.71540403E-09     -0.21979781E-03     -0.42479224E-03
    3424     -0.71128551E-09     -0.71540403E-09     -0.21983215E-03     -0.42479224E-03
    3425     -0.71128692E-09     -0.71540403E-09     -0.21987739E-03     -0.42479224E-03
    3426     -0.71128829E-09     -0.71540403E-09     -0.21992153E-03     -0.42479224E-03
    3427     -0.71128938E-09     -0.71540403E-09     -0.21996414E-03     -0.42479224E-03
    3428     -0.71129059E-09     -0.71540403E-09     -0.22000070E-03     -0.42479224E-03
    3429     -0.71129159E-09     -0.71540403E-09     -0.22003131E-03     -0.42479224E-03
    3430     -0.71129294E-09     -0.71540403E-09     -0.22008037E-03     -0.42479224E-03
    3431     -0.71129406E-09     -0.71540403E-09     -0.22011402E-03     -0.42479224E-03
    3432     -0.71129553E-09     -0.71540403E-09     -0.22015878E-03     -0.42479224E-03
    3433     -0.71129686E-09     -0.71540403E-09     -0.22020292E-03     -0.42479224E-03
    3434     -0.71129833E-09     -0.71540403E-09     -0.22025056E-03     -0.42479224E-03
    3435     -0.71129983E-09     -0.71540403E-09     -0.22029793E-03     -0.42479224E-03
    3436     -0.71130146E-09     -0.71540403E-09     -0.22034340E-03     -0.42479224E-03
    3437     -0.71130344E-09     -0.71540403E-09     -0.22041470E-03     -0.42479224E-03
    3438     -0.71130524E-09     -0.71540403E-09     -0.22047280E-03     -0.42479224E-03
    3439     -0.71130650E-09     -0.71540403E-09     -0.22051265E-03     -0.42479224E-03
    3440     -0.71130793E-09     -0.71540403E-09     -0.22055413E-03     -0.42479224E-03
    3441     -0.71130925E-09     -0.71540403E-09     -0.22059940E-03     -0.42479224E-03
    3442     -0.71131122E-09     -0.71540403E-09     -0.22065349E-03     -0.42479224E-03
    3443     -0.71131305E-09     -0.71540403E-09     -0.22071166E-03     -0.42479224E-03
    3444     -0.71131464E-09     -0.71540403E-09     -0.22076390E-03     -0.42479224E-03
    3445     -0.71131602E-09     -0.71540403E-09     -0.22080962E-03     -0.42479224E-03
    3446     -0.71131813E-09     -0.71540403E-09     -0.22087101E-03     -0.42479224E-03
    3447     -0.71131938E-09     -0.71540403E-09     -0.22091656E-03     -0.42479224E-03
    3448     -0.71132094E-09     -0.71540403E-09     -0.22096860E-03     -0.42479224E-03
    3449     -0.71132198E-09     -0.71540403E-09     -0.22100487E-03     -0.42479224E-03
    3450     -0.71132319E-09     -0.71540403E-09     -0.22104295E-03     -0.42479224E-03
    3451     -0.71132439E-09     -0.71540403E-09     -0.22109252E-03     -0.42479224E-03
    3452     -0.71132550E-09     -0.71540403E-09     -0.22113137E-03     -0.42479224E-03
    3453     -0.71132656E-09     -0.71540403E-09     -0.22116765E-03     -0.42479224E-03
    3454     -0.71132794E-09     -0.71540403E-09     -0.22121514E-03     -0.42479224E-03
    3455     -0.71132930E-09     -0.71540403E-09     -0.22125499E-03     -0.42479224E-03
    3456     -0.71133050E-09     -0.71540403E-09     -0.22129765E-03     -0.42479224E-03
    3457     -0.71133192E-09     -0.71540403E-09     -0.22133870E-03     -0.42479224E-03
    3458     -0.71133332E-09     -0.71540403E-09     -0.22138419E-03     -0.42479224E-03
    3459     -0.71133552E-09     -0.71540403E-09     -0.22146278E-03     -0.42479224E-03
    3460     -0.71133689E-09     -0.71540403E-09     -0.22150914E-03     -0.42479224E-03
    3461     -0.71133806E-09     -0.71540403E-09     -0.22155341E-03     -0.42479224E-03
    3462     -0.71134064E-09     -0.71540403E-09     -0.22163286E-03     -0.42479224E-03
    3463     -0.71134233E-09     -0.71540403E-09     -0.22169464E-03     -0.42479224E-03
    3464     -0.71134371E-09     -0.71540403E-09     -0.22174194E-03     -0.42479224E-03
    3465     -0.71134506E-09     -0.71540403E-09     -0.22179068E-03     -0.42479224E-03
    3466     -0.71134722E-09     -0.71540403E-09     -0.22185777E-03     -0.42479224E-03
    3467     -0.71134876E-09     -0.71540403E-09     -0.22190697E-03     -0.42479224E-03
    3468     -0.71135021E-09     -0.71540403E-09     -0.22195609E-03     -0.42479224E-03
    3469     -0.71135187E-09     -0.71540403E-09     -0.22200233E-03     -0.42479224E-03
    3470     -0.71135344E-09     -0.71540403E-09     -0.22205856E-03     -0.42479224E-03
    3471     -0.71135502E-09     -0.71540403E-09     -0.22211112E-03     -0.42479224E-03
    3472     -0.71135641E-09     -0.71540403E-09     -0.22215223E-03     -0.42479224E-03
    3473     -0.71135765E-09     -0.71540403E-09     -0.22218974E-03     -0.42479224E-03
    3474     -0.71135990E-09     -0.71540403E-09     -0.22226395E-03     -0.42479224E-03
    3475     -0.71136113E-09     -0.71540403E-09     -0.22230530E-03     -0.42479224E-03
    3476     -0.71136271E-09     -0.71540403E-09     -0.22235551E-03     -0.42479224E-03
    3477     -0.71136454E-09     -0.71540403E-09     -0.22241870E-03     -0.42479224E-03
    3478     -0.71136632E-09     -0.71540403E-09     -0.22247802E-03     -0.42479224E-03
    3479     -0.71136827E-09     -0.71540403E-09     -0.22254291E-03     -0.42479224E-03
    3480     -0.71136953E-09     -0.71540403E-09     -0.22258787E-03     -0.42479224E-03
    3481     -0.71137126E-09     -0.71540403E-09     -0.22265225E-03     -0.42479224E-03
    3482     -0.71137270E-09     -0.71540403E-09     -0.22270707E-03     -0.42479224E-03
    3483     -0.71137402E-09     -0.71540403E-09     -0.22275654E-03     -0.42479224E-03
    3484     -0.71137515E-09     -0.71540403E-09     -0.22279798E-03     -0.42479224E-03
    3485     -0.71137636E-09     -0.71540403E-09     -0.22283772E-03     -0.42479224E-03
    3486     -0.71137772E-09     -0.71540403E-09     -0.22288880E-03     -0.42479224E-03
    3487     -0.71137894E-09     -0.71540403E-09     -0.22293073E-03     -0.42479224E-03
    3488     -0.71138033E-09     -0.71540403E-09     -0.22297421E-03     -0.42479224E-03
    3489     -0.71138158E-09     -0.71540403E-09     -0.22301635E-03     -0.42479224E-03
    3490     -0.71138282E-09     -0.71540403E-09     -0.22306322E-03     -0.42479224E-03
    3491     -0.71138403E-09     -0.71540403E-09     -0.22310728E-03     -0.42479224E-03
    3492     -0.71138533E-09     -0.71540403E-09     -0.22315410E-03     -0.42479224E-03
    3493     -0.71138662E-09     -0.71540403E-09     -0.22320345E-03     -0.42479224E-03
    3494     -0.71138814E-09     -0.71540403E-09     -0.22325691E-03     -0.42479224E-03
    3495     -0.71138949E-09     -0.71540403E-09     -0.22330844E-03     -0.42479224E-03
    3496     -0.71139089E-09     -0.71540403E-09     -0.22335162E-03     -0.42479224E-03
    3497     -0.71139238E-09     -0.71540403E-09     -0.22339651E-03     -0.42479224E-03
    3498     -0.71139384E-09     -0.71540403E-09     -0.22345291E-03     -0.42479224E-03
    3499     -0.71139507E-09     -0.71540403E-09     -0.22349119E-03     -0.42479224E-03
    3500     -0.71139642E-09     -0.71540403E-09     -0.22353545E-03     -0.42479224E-03
    3501     -0.71139752E-09     -0.71540403E-09     -0.22357471E-03     -0.42479224E-03
    3502     -0.71139891E-09     -0.71540403E-09     -0.22362263E-03     -0.42479224E-03
    3503     -0.71140044E-09     -0.71540403E-09     -0.22367350E-03     -0.42479224E-03
    3504     -0.71140191E-09     -0.71540403E-09     -0.22372581E-03     -0.42479224E-03
    3505     -0.71140327E-09     -0.71540403E-09     -0.22376596E-03     -0.42479224E-03
