# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     855     -0.15081289E-03     -0.15967571E-03     -0.10291952E-03     -0.44370132E-03
     856     -0.15082519E-03     -0.15967571E-03     -0.10300503E-03     -0.44370132E-03
     857     -0.15083701E-03     -0.15967571E-03     -0.10308265E-03     -0.44370132E-03
     858     -0.15084003E-03     -0.15967571E-03     -0.10310170E-03     -0.44370132E-03
     859     -0.15084110E-03     -0.15967571E-03     -0.10311878E-03     -0.44370132E-03
     860     -0.15084720E-03     -0.15967571E-03     -0.10313370E-03     -0.44370132E-03
     861     -0.15085313E-03     -0.15967571E-03     -0.10315101E-03     -0.44370132E-03
     862     -0.15085395E-03     -0.15967571E-03     -0.10316736E-03     -0.44370132E-03
     863     -0.15088015E-03     -0.15967571E-03     -0.10330461E-03     -0.44370132E-03
     864     -0.15090636E-03     -0.15967571E-03     -0.10344194E-03     -0.44370132E-03
     865     -0.15092622E-03     -0.15967571E-03     -0.10354460E-03     -0.44370132E-03
     866     -0.15094704E-03     -0.15967571E-03     -0.10365255E-03     -0.44370132E-03
     867     -0.15095308E-03     -0.15967571E-03     -0.10371961E-03     -0.44370132E-03
     868     -0.15095909E-03     -0.15967571E-03     -0.10378635E-03     -0.44370132E-03
     869     -0.15096073E-03     -0.15967571E-03     -0.10379395E-03     -0.44370132E-03
     870     -0.15096237E-03     -0.15967571E-03     -0.10380155E-03     -0.44370132E-03
     871     -0.15096797E-03     -0.15967571E-03     -0.10384452E-03     -0.44370132E-03
     872     -0.15097359E-03     -0.15967571E-03     -0.10388759E-03     -0.44370132E-03
     873     -0.15097668E-03     -0.15967571E-03     -0.10392045E-03     -0.44370132E-03
     874     -0.15097977E-03     -0.15967571E-03     -0.10395337E-03     -0.44370132E-03
     875     -0.15099532E-03     -0.15967571E-03     -0.10404290E-03     -0.44370132E-03
     876     -0.15101082E-03     -0.15967571E-03     -0.10413139E-03     -0.44370132E-03
     877     -0.15101616E-03     -0.15967571E-03     -0.10416650E-03     -0.44370132E-03
     878     -0.15101653E-03     -0.15967571E-03     -0.10417552E-03     -0.44370132E-03
     879     -0.15101790E-03     -0.15967571E-03     -0.10419112E-03     -0.44370132E-03
     880     -0.15102136E-03     -0.15967571E-03     -0.10421588E-03     -0.44370132E-03
     881     -0.15102816E-03     -0.15967571E-03     -0.10426494E-03     -0.44370132E-03
     882     -0.15103191E-03     -0.15967571E-03     -0.10430214E-03     -0.44370132E-03
     883     -0.15103800E-03     -0.15967571E-03     -0.10434200E-03     -0.44370132E-03
     884     -0.15104441E-03     -0.15967571E-03     -0.10438077E-03     -0.44370132E-03
     885     -0.15107214E-03     -0.15967571E-03     -0.10450690E-03     -0.44370132E-03
     886     -0.15109746E-03     -0.15967571E-03     -0.10462494E-03     -0.44370132E-03
     887     -0.15110399E-03     -0.15967571E-03     -0.10467436E-03     -0.44370132E-03
     888     -0.15111056E-03     -0.15967571E-03     -0.10472399E-03     -0.44370132E-03
     889     -0.15113193E-03     -0.15967571E-03     -0.10482791E-03     -0.44370132E-03
     890     -0.15115570E-03     -0.15967571E-03     -0.10493779E-03     -0.44370132E-03
     891     -0.15116531E-03     -0.15967571E-03     -0.10503578E-03     -0.44370132E-03
     892     -0.15117486E-03     -0.15967571E-03     -0.10513353E-03     -0.44370132E-03
     893     -0.15118167E-03     -0.15967571E-03     -0.10517088E-03     -0.44370132E-03
     894     -0.15118884E-03     -0.15967571E-03     -0.10521001E-03     -0.44370132E-03
     895     -0.15119670E-03     -0.15967571E-03     -0.10528555E-03     -0.44370132E-03
     896     -0.15120457E-03     -0.15967571E-03     -0.10536159E-03     -0.44370132E-03
     897     -0.15120810E-03     -0.15967571E-03     -0.10538153E-03     -0.44370132E-03
     898     -0.15121162E-03     -0.15967571E-03     -0.10540140E-03     -0.44370132E-03
     899     -0.15121450E-03     -0.15967571E-03     -0.10542065E-03     -0.44370132E-03
     900     -0.15121737E-03     -0.15967571E-03     -0.10543990E-03     -0.44370132E-03
     901     -0.15121929E-03     -0.15967571E-03     -0.10545747E-03     -0.44370132E-03
     902     -0.15122120E-03     -0.15967571E-03     -0.10547510E-03     -0.44370132E-03
     903     -0.15124073E-03     -0.15967571E-03     -0.10558793E-03     -0.44370132E-03
     904     -0.15126277E-03     -0.15967571E-03     -0.10571188E-03     -0.44370132E-03
     905     -0.15126507E-03     -0.15967571E-03     -0.10573438E-03     -0.44370132E-03
     906     -0.15126681E-03     -0.15967571E-03     -0.10575441E-03     -0.44370132E-03
     907     -0.15127163E-03     -0.15967571E-03     -0.10579612E-03     -0.44370132E-03
     908     -0.15127645E-03     -0.15967571E-03     -0.10583791E-03     -0.44370132E-03
     909     -0.15128569E-03     -0.15967571E-03     -0.10593501E-03     -0.44370132E-03
     910     -0.15129484E-03     -0.15967571E-03     -0.10603232E-03     -0.44370132E-03
     911     -0.15130671E-03     -0.15967571E-03     -0.10610332E-03     -0.44370132E-03
     912     -0.15134465E-03     -0.15967571E-03     -0.10628462E-03     -0.44370132E-03
     913     -0.15138440E-03     -0.15967571E-03     -0.10650646E-03     -0.44370132E-03
     914     -0.15139217E-03     -0.15967571E-03     -0.10658966E-03     -0.44370132E-03
     915     -0.15140968E-03     -0.15967571E-03     -0.10670829E-03     -0.44370132E-03
     916     -0.15143168E-03     -0.15967571E-03     -0.10685875E-03     -0.44370132E-03
     917     -0.15144517E-03     -0.15967571E-03     -0.10695877E-03     -0.44370132E-03
     918     -0.15145596E-03     -0.15967571E-03     -0.10703626E-03     -0.44370132E-03
     919     -0.15147236E-03     -0.15967571E-03     -0.10713040E-03     -0.44370132E-03
     920     -0.15148760E-03     -0.15967571E-03     -0.10721712E-03     -0.44370132E-03
     921     -0.15149037E-03     -0.15967571E-03     -0.10723652E-03     -0.44370132E-03
     922     -0.15150378E-03     -0.15967571E-03     -0.10729155E-03     -0.44370132E-03
     923     -0.15153017E-03     -0.15967571E-03     -0.10740576E-03     -0.44370132E-03
     924     -0.15154620E-03     -0.15967571E-03     -0.10748879E-03     -0.44370132E-03
     925     -0.15154818E-03     -0.15967571E-03     -0.10752023E-03     -0.44370132E-03
     926     -0.15155446E-03     -0.15967571E-03     -0.10757979E-03     -0.44370132E-03
     927     -0.15156447E-03     -0.15967571E-03     -0.10762803E-03     -0.44370132E-03
     928     -0.15157029E-03     -0.15967571E-03     -0.10764162E-03     -0.44370132E-03
     929     -0.15157465E-03     -0.15967571E-03     -0.10766282E-03     -0.44370132E-03
     930     -0.15157982E-03     -0.15967571E-03     -0.10769352E-03     -0.44370132E-03
     931     -0.15158834E-03     -0.15967571E-03     -0.10774865E-03     -0.44370132E-03
     932     -0.15159604E-03     -0.15967571E-03     -0.10779643E-03     -0.44370132E-03
     933     -0.15160164E-03     -0.15967571E-03     -0.10784225E-03     -0.44370132E-03
     934     -0.15160670E-03     -0.15967571E-03     -0.10788597E-03     -0.44370132E-03
     935     -0.15161431E-03     -0.15967571E-03     -0.10797068E-03     -0.44370132E-03
     936     -0.15162435E-03     -0.15967571E-03     -0.10806386E-03     -0.44370132E-03
     937     -0.15164421E-03     -0.15967571E-03     -0.10817921E-03     -0.44370132E-03
     938     -0.15169498E-03     -0.15967571E-03     -0.10847371E-03     -0.44370132E-03
     939     -0.15173397E-03     -0.15967571E-03     -0.10868735E-03     -0.44370132E-03
     940     -0.15174353E-03     -0.15967571E-03     -0.10874686E-03     -0.44370132E-03
     941     -0.15175082E-03     -0.15967571E-03     -0.10881300E-03     -0.44370132E-03
     942     -0.15178737E-03     -0.15967571E-03     -0.10902142E-03     -0.44370132E-03
     943     -0.15185550E-03     -0.15967571E-03     -0.10942277E-03     -0.44370132E-03
     944     -0.15189070E-03     -0.15967571E-03     -0.10962647E-03     -0.44370132E-03
     945     -0.15190618E-03     -0.15967571E-03     -0.10972928E-03     -0.44370132E-03
     946     -0.15192160E-03     -0.15967571E-03     -0.10983564E-03     -0.44370132E-03
     947     -0.15193143E-03     -0.15967571E-03     -0.10992941E-03     -0.44370132E-03
     948     -0.15194128E-03     -0.15967571E-03     -0.11003881E-03     -0.44370132E-03
     949     -0.15195066E-03     -0.15967571E-03     -0.11014426E-03     -0.44370132E-03
     950     -0.15196106E-03     -0.15967571E-03     -0.11024570E-03     -0.44370132E-03
     951     -0.15196621E-03     -0.15967571E-03     -0.11028291E-03     -0.44370132E-03
     952     -0.15197114E-03     -0.15967571E-03     -0.11031124E-03     -0.44370132E-03
     953     -0.15200415E-03     -0.15967571E-03     -0.11050414E-03     -0.44370132E-03
     954     -0.15203580E-03     -0.15967571E-03     -0.11069652E-03     -0.44370132E-03
     955     -0.15203660E-03     -0.15967571E-03     -0.11071704E-03     -0.44370132E-03
     956     -0.15204412E-03     -0.15967571E-03     -0.11077582E-03     -0.44370132E-03
     957     -0.15208583E-03     -0.15967571E-03     -0.11101820E-03     -0.44370132E-03
     958     -0.15212451E-03     -0.15967571E-03     -0.11124680E-03     -0.44370132E-03
     959     -0.15213467E-03     -0.15967571E-03     -0.11131643E-03     -0.44370132E-03
     960     -0.15214632E-03     -0.15967571E-03     -0.11139143E-03     -0.44370132E-03
     961     -0.15215502E-03     -0.15967571E-03     -0.11146065E-03     -0.44370132E-03
     962     -0.15215915E-03     -0.15967571E-03     -0.11149783E-03     -0.44370132E-03
     963     -0.15216576E-03     -0.15967571E-03     -0.11158602E-03     -0.44370132E-03
     964     -0.15217279E-03     -0.15967571E-03     -0.11167153E-03     -0.44370132E-03
     965     -0.15219003E-03     -0.15967571E-03     -0.11177391E-03     -0.44370132E-03
     966     -0.15223102E-03     -0.15967571E-03     -0.11203339E-03     -0.44370132E-03
     967     -0.15225941E-03     -0.15967571E-03     -0.11221682E-03     -0.44370132E-03
     968     -0.15226441E-03     -0.15967571E-03     -0.11226312E-03     -0.44370132E-03
     969     -0.15227308E-03     -0.15967571E-03     -0.11233048E-03     -0.44370132E-03
     970     -0.15228139E-03     -0.15967571E-03     -0.11238986E-03     -0.44370132E-03
     971     -0.15228665E-03     -0.15967571E-03     -0.11243509E-03     -0.44370132E-03
     972     -0.15232428E-03     -0.15967571E-03     -0.11264711E-03     -0.44370132E-03
     973     -0.15235841E-03     -0.15967571E-03     -0.11283955E-03     -0.44370132E-03
     974     -0.15236213E-03     -0.15967571E-03     -0.11288707E-03     -0.44370132E-03
     975     -0.15236583E-03     -0.15967571E-03     -0.11294031E-03     -0.44370132E-03
     976     -0.15237107E-03     -0.15967571E-03     -0.11299435E-03     -0.44370132E-03
     977     -0.15238411E-03     -0.15967571E-03     -0.11312296E-03     -0.44370132E-03
     978     -0.15240703E-03     -0.15967571E-03     -0.11327866E-03     -0.44370132E-03
     979     -0.15244184E-03     -0.15967571E-03     -0.11343618E-03     -0.44370132E-03
     980     -0.15244583E-03     -0.15967571E-03     -0.11347479E-03     -0.44370132E-03
     981     -0.15246896E-03     -0.15967571E-03     -0.11364442E-03     -0.44370132E-03
     982     -0.15249131E-03     -0.15967571E-03     -0.11382486E-03     -0.44370132E-03
     983     -0.15252561E-03     -0.15967571E-03     -0.11399569E-03     -0.44370132E-03
     984     -0.15257506E-03     -0.15967571E-03     -0.11427630E-03     -0.44370132E-03
     985     -0.15259337E-03     -0.15967571E-03     -0.11442966E-03     -0.44370132E-03
     986     -0.15259867E-03     -0.15967571E-03     -0.11447552E-03     -0.44370132E-03
     987     -0.15260696E-03     -0.15967571E-03     -0.11452944E-03     -0.44370132E-03
     988     -0.15261494E-03     -0.15967571E-03     -0.11458131E-03     -0.44370132E-03
     989     -0.15261669E-03     -0.15967571E-03     -0.11460106E-03     -0.44370132E-03
     990     -0.15261845E-03     -0.15967571E-03     -0.11462098E-03     -0.44370132E-03
     991     -0.15264952E-03     -0.15967571E-03     -0.11475231E-03     -0.44370132E-03
     992     -0.15265116E-03     -0.15967571E-03     -0.11477154E-03     -0.44370132E-03
     993     -0.15265751E-03     -0.15967571E-03     -0.11482623E-03     -0.44370132E-03
     994     -0.15267142E-03     -0.15967571E-03     -0.11491391E-03     -0.44370132E-03
     995     -0.15267622E-03     -0.15967571E-03     -0.11494736E-03     -0.44370132E-03
     996     -0.15268117E-03     -0.15967571E-03     -0.11497963E-03     -0.44370132E-03
     997     -0.15269399E-03     -0.15967571E-03     -0.11502706E-03     -0.44370132E-03
     998     -0.15270583E-03     -0.15967571E-03     -0.11506988E-03     -0.44370132E-03
     999     -0.15271768E-03     -0.15967571E-03     -0.11514440E-03     -0.44370132E-03
    1000     -0.15272363E-03     -0.15967571E-03     -0.11518417E-03     -0.44370132E-03
    1001     -0.15273545E-03     -0.15967571E-03     -0.11528389E-03     -0.44370132E-03
    1002     -0.15275023E-03     -0.15967571E-03     -0.11540315E-03     -0.44370132E-03
    1003     -0.15275899E-03     -0.15967571E-03     -0.11551680E-03     -0.44370132E-03
    1004     -0.15276773E-03     -0.15967571E-03     -0.11563017E-03     -0.44370132E-03
    1005     -0.15279336E-03     -0.15967571E-03     -0.11573154E-03     -0.44370132E-03
    1006     -0.15280821E-03     -0.15967571E-03     -0.11581142E-03     -0.44370132E-03
    1007     -0.15281160E-03     -0.15967571E-03     -0.11584767E-03     -0.44370132E-03
    1008     -0.15282130E-03     -0.15967571E-03     -0.11591121E-03     -0.44370132E-03
    1009     -0.15282888E-03     -0.15967571E-03     -0.11596590E-03     -0.44370132E-03
    1010     -0.15283158E-03     -0.15967571E-03     -0.11598931E-03     -0.44370132E-03
    1011     -0.15286242E-03     -0.15967571E-03     -0.11617185E-03     -0.44370132E-03
    1012     -0.15289334E-03     -0.15967571E-03     -0.11636026E-03     -0.44370132E-03
    1013     -0.15289953E-03     -0.15967571E-03     -0.11639223E-03     -0.44370132E-03
    1014     -0.15293188E-03     -0.15967571E-03     -0.11654672E-03     -0.44370132E-03
    1015     -0.15296677E-03     -0.15967571E-03     -0.11677177E-03     -0.44370132E-03
    1016     -0.15297453E-03     -0.15967571E-03     -0.11685108E-03     -0.44370132E-03
    1017     -0.15297801E-03     -0.15967571E-03     -0.11686900E-03     -0.44370132E-03
    1018     -0.15298304E-03     -0.15967571E-03     -0.11689990E-03     -0.44370132E-03
    1019     -0.15302248E-03     -0.15967571E-03     -0.11709424E-03     -0.44370132E-03
    1020     -0.15305447E-03     -0.15967571E-03     -0.11724619E-03     -0.44370132E-03
    1021     -0.15306852E-03     -0.15967571E-03     -0.11735035E-03     -0.44370132E-03
    1022     -0.15308673E-03     -0.15967571E-03     -0.11748570E-03     -0.44370132E-03
    1023     -0.15309418E-03     -0.15967571E-03     -0.11757424E-03     -0.44370132E-03
    1024     -0.15311102E-03     -0.15967571E-03     -0.11771173E-03     -0.44370132E-03
    1025     -0.15311204E-03     -0.15967571E-03     -0.11773072E-03     -0.44370132E-03
    1026     -0.15311304E-03     -0.15967571E-03     -0.11774924E-03     -0.44370132E-03
    1027     -0.15314418E-03     -0.15967571E-03     -0.11793054E-03     -0.44370132E-03
    1028     -0.15317581E-03     -0.15967571E-03     -0.11811346E-03     -0.44370132E-03
    1029     -0.15321323E-03     -0.15967571E-03     -0.11830604E-03     -0.44370132E-03
    1030     -0.15322186E-03     -0.15967571E-03     -0.11838080E-03     -0.44370132E-03
    1031     -0.15322581E-03     -0.15967571E-03     -0.11841847E-03     -0.44370132E-03
    1032     -0.15323629E-03     -0.15967571E-03     -0.11845071E-03     -0.44370132E-03
    1033     -0.15324670E-03     -0.15967571E-03     -0.11847868E-03     -0.44370132E-03
    1034     -0.15324938E-03     -0.15967571E-03     -0.11849447E-03     -0.44370132E-03
    1035     -0.15325362E-03     -0.15967571E-03     -0.11852999E-03     -0.44370132E-03
    1036     -0.15325827E-03     -0.15967571E-03     -0.11857198E-03     -0.44370132E-03
    1037     -0.15326655E-03     -0.15967571E-03     -0.11864279E-03     -0.44370132E-03
    1038     -0.15329575E-03     -0.15967571E-03     -0.11880455E-03     -0.44370132E-03
    1039     -0.15330335E-03     -0.15967571E-03     -0.11885668E-03     -0.44370132E-03
    1040     -0.15331093E-03     -0.15967571E-03     -0.11890893E-03     -0.44370132E-03
    1041     -0.15331391E-03     -0.15967571E-03     -0.11894531E-03     -0.44370132E-03
    1042     -0.15331683E-03     -0.15967571E-03     -0.11898145E-03     -0.44370132E-03
    1043     -0.15332081E-03     -0.15967571E-03     -0.11901646E-03     -0.44370132E-03
    1044     -0.15332479E-03     -0.15967571E-03     -0.11905149E-03     -0.44370132E-03
    1045     -0.15332750E-03     -0.15967571E-03     -0.11907508E-03     -0.44370132E-03
    1046     -0.15333032E-03     -0.15967571E-03     -0.11909897E-03     -0.44370132E-03
    1047     -0.15335015E-03     -0.15967571E-03     -0.11926476E-03     -0.44370132E-03
    1048     -0.15336808E-03     -0.15967571E-03     -0.11941209E-03     -0.44370132E-03
    1049     -0.15337232E-03     -0.15967571E-03     -0.11947186E-03     -0.44370132E-03
    1050     -0.15337844E-03     -0.15967571E-03     -0.11955199E-03     -0.44370132E-03
    1051     -0.15338228E-03     -0.15967571E-03     -0.11957578E-03     -0.44370132E-03
    1052     -0.15338611E-03     -0.15967571E-03     -0.11960151E-03     -0.44370132E-03
    1053     -0.15339739E-03     -0.15967571E-03     -0.11968505E-03     -0.44370132E-03
    1054     -0.15341361E-03     -0.15967571E-03     -0.11981055E-03     -0.44370132E-03
    1055     -0.15342226E-03     -0.15967571E-03     -0.11988673E-03     -0.44370132E-03
    1056     -0.15342650E-03     -0.15967571E-03     -0.11991786E-03     -0.44370132E-03
    1057     -0.15342988E-03     -0.15967571E-03     -0.11994418E-03     -0.44370132E-03
    1058     -0.15345288E-03     -0.15967571E-03     -0.12011272E-03     -0.44370132E-03
    1059     -0.15347352E-03     -0.15967571E-03     -0.12026056E-03     -0.44370132E-03
    1060     -0.15347537E-03     -0.15967571E-03     -0.12028696E-03     -0.44370132E-03
    1061     -0.15348294E-03     -0.15967571E-03     -0.12032463E-03     -0.44370132E-03
    1062     -0.15348883E-03     -0.15967571E-03     -0.12033783E-03     -0.44370132E-03
    1063     -0.15349288E-03     -0.15967571E-03     -0.12039314E-03     -0.44370132E-03
    1064     -0.15349696E-03     -0.15967571E-03     -0.12044896E-03     -0.44370132E-03
    1065     -0.15350240E-03     -0.15967571E-03     -0.12052678E-03     -0.44370132E-03
    1066     -0.15350786E-03     -0.15967571E-03     -0.12060485E-03     -0.44370132E-03
    1067     -0.15351024E-03     -0.15967571E-03     -0.12062883E-03     -0.44370132E-03
    1068     -0.15351265E-03     -0.15967571E-03     -0.12065279E-03     -0.44370132E-03
    1069     -0.15352099E-03     -0.15967571E-03     -0.12072778E-03     -0.44370132E-03
    1070     -0.15352932E-03     -0.15967571E-03     -0.12080277E-03     -0.44370132E-03
    1071     -0.15353318E-03     -0.15967571E-03     -0.12083472E-03     -0.44370132E-03
    1072     -0.15353705E-03     -0.15967571E-03     -0.12086669E-03     -0.44370132E-03
    1073     -0.15354102E-03     -0.15967571E-03     -0.12091017E-03     -0.44370132E-03
    1074     -0.15354498E-03     -0.15967571E-03     -0.12095353E-03     -0.44370132E-03
    1075     -0.15355618E-03     -0.15967571E-03     -0.12102299E-03     -0.44370132E-03
    1076     -0.15356541E-03     -0.15967571E-03     -0.12108746E-03     -0.44370132E-03
    1077     -0.15356755E-03     -0.15967571E-03     -0.12112109E-03     -0.44370132E-03
    1078     -0.15357271E-03     -0.15967571E-03     -0.12116675E-03     -0.44370132E-03
    1079     -0.15357685E-03     -0.15967571E-03     -0.12122024E-03     -0.44370132E-03
    1080     -0.15358099E-03     -0.15967571E-03     -0.12127372E-03     -0.44370132E-03
    1081     -0.15359629E-03     -0.15967571E-03     -0.12135685E-03     -0.44370132E-03
    1082     -0.15361019E-03     -0.15967571E-03     -0.12143258E-03     -0.44370132E-03
    1083     -0.15361730E-03     -0.15967571E-03     -0.12149254E-03     -0.44370132E-03
    1084     -0.15362440E-03     -0.15967571E-03     -0.12155244E-03     -0.44370132E-03
    1085     -0.15362653E-03     -0.15967571E-03     -0.12156693E-03     -0.44370132E-03
    1086     -0.15363167E-03     -0.15967571E-03     -0.12158695E-03     -0.44370132E-03
    1087     -0.15366663E-03     -0.15967571E-03     -0.12177134E-03     -0.44370132E-03
    1088     -0.15369807E-03     -0.15967571E-03     -0.12193853E-03     -0.44370132E-03
    1089     -0.15369953E-03     -0.15967571E-03     -0.12195315E-03     -0.44370132E-03
    1090     -0.15370728E-03     -0.15967571E-03     -0.12201652E-03     -0.44370132E-03
    1091     -0.15371493E-03     -0.15967571E-03     -0.12208343E-03     -0.44370132E-03
    1092     -0.15373111E-03     -0.15967571E-03     -0.12218403E-03     -0.44370132E-03
    1093     -0.15375066E-03     -0.15967571E-03     -0.12230147E-03     -0.44370132E-03
    1094     -0.15375808E-03     -0.15967571E-03     -0.12235586E-03     -0.44370132E-03
    1095     -0.15376775E-03     -0.15967571E-03     -0.12243592E-03     -0.44370132E-03
    1096     -0.15378401E-03     -0.15967571E-03     -0.12252638E-03     -0.44370132E-03
    1097     -0.15381016E-03     -0.15967571E-03     -0.12270875E-03     -0.44370132E-03
    1098     -0.15384194E-03     -0.15967571E-03     -0.12298790E-03     -0.44370132E-03
    1099     -0.15385941E-03     -0.15967571E-03     -0.12313271E-03     -0.44370132E-03
    1100     -0.15386304E-03     -0.15967571E-03     -0.12315485E-03     -0.44370132E-03
    1101     -0.15386505E-03     -0.15967571E-03     -0.12317552E-03     -0.44370132E-03
    1102     -0.15387274E-03     -0.15967571E-03     -0.12322185E-03     -0.44370132E-03
    1103     -0.15387932E-03     -0.15967571E-03     -0.12325728E-03     -0.44370132E-03
    1104     -0.15388155E-03     -0.15967571E-03     -0.12329059E-03     -0.44370132E-03
    1105     -0.15388518E-03     -0.15967571E-03     -0.12335373E-03     -0.44370132E-03
    1106     -0.15389500E-03     -0.15967571E-03     -0.12346608E-03     -0.44370132E-03
    1107     -0.15390459E-03     -0.15967571E-03     -0.12357005E-03     -0.44370132E-03
    1108     -0.15390917E-03     -0.15967571E-03     -0.12362421E-03     -0.44370132E-03
    1109     -0.15391394E-03     -0.15967571E-03     -0.12367523E-03     -0.44370132E-03
    1110     -0.15392167E-03     -0.15967571E-03     -0.12377682E-03     -0.44370132E-03
    1111     -0.15392791E-03     -0.15967571E-03     -0.12385781E-03     -0.44370132E-03
    1112     -0.15393070E-03     -0.15967571E-03     -0.12387518E-03     -0.44370132E-03
    1113     -0.15393904E-03     -0.15967571E-03     -0.12390796E-03     -0.44370132E-03
    1114     -0.15395418E-03     -0.15967571E-03     -0.12402116E-03     -0.44370132E-03
    1115     -0.15396610E-03     -0.15967571E-03     -0.12413620E-03     -0.44370132E-03
    1116     -0.15396936E-03     -0.15967571E-03     -0.12417026E-03     -0.44370132E-03
    1117     -0.15397862E-03     -0.15967571E-03     -0.12428277E-03     -0.44370132E-03
    1118     -0.15398788E-03     -0.15967571E-03     -0.12439520E-03     -0.44370132E-03
    1119     -0.15399124E-03     -0.15967571E-03     -0.12443421E-03     -0.44370132E-03
    1120     -0.15399460E-03     -0.15967571E-03     -0.12447316E-03     -0.44370132E-03
    1121     -0.15399999E-03     -0.15967571E-03     -0.12452375E-03     -0.44370132E-03
    1122     -0.15400541E-03     -0.15967571E-03     -0.12457474E-03     -0.44370132E-03
    1123     -0.15400833E-03     -0.15967571E-03     -0.12461073E-03     -0.44370132E-03
    1124     -0.15402788E-03     -0.15967571E-03     -0.12481961E-03     -0.44370132E-03
    1125     -0.15404613E-03     -0.15967571E-03     -0.12502184E-03     -0.44370132E-03
    1126     -0.15405160E-03     -0.15967571E-03     -0.12510218E-03     -0.44370132E-03
    1127     -0.15405752E-03     -0.15967571E-03     -0.12518391E-03     -0.44370132E-03
    1128     -0.15408015E-03     -0.15967571E-03     -0.12537767E-03     -0.44370132E-03
    1129     -0.15410201E-03     -0.15967571E-03     -0.12556066E-03     -0.44370132E-03
    1130     -0.15410301E-03     -0.15967571E-03     -0.12557295E-03     -0.44370132E-03
    1131     -0.15410339E-03     -0.15967571E-03     -0.12558764E-03     -0.44370132E-03
    1132     -0.15410379E-03     -0.15967571E-03     -0.12560666E-03     -0.44370132E-03
    1133     -0.15410708E-03     -0.15967571E-03     -0.12562857E-03     -0.44370132E-03
    1134     -0.15411040E-03     -0.15967571E-03     -0.12565146E-03     -0.44370132E-03
    1135     -0.15411572E-03     -0.15967571E-03     -0.12570749E-03     -0.44370132E-03
    1136     -0.15412104E-03     -0.15967571E-03     -0.12576344E-03     -0.44370132E-03
    1137     -0.15412367E-03     -0.15967571E-03     -0.12579968E-03     -0.44370132E-03
    1138     -0.15412629E-03     -0.15967571E-03     -0.12583632E-03     -0.44370132E-03
    1139     -0.15412863E-03     -0.15967571E-03     -0.12586750E-03     -0.44370132E-03
    1140     -0.15413098E-03     -0.15967571E-03     -0.12589882E-03     -0.44370132E-03
    1141     -0.15413200E-03     -0.15967571E-03     -0.12591091E-03     -0.44370132E-03
    1142     -0.15413301E-03     -0.15967571E-03     -0.12592299E-03     -0.44370132E-03
    1143     -0.15413630E-03     -0.15967571E-03     -0.12595627E-03     -0.44370132E-03
    1144     -0.15413959E-03     -0.15967571E-03     -0.12598973E-03     -0.44370132E-03
    1145     -0.15413997E-03     -0.15967571E-03     -0.12601249E-03     -0.44370132E-03
    1146     -0.15414106E-03     -0.15967571E-03     -0.12603905E-03     -0.44370132E-03
    1147     -0.15415179E-03     -0.15967571E-03     -0.12614584E-03     -0.44370132E-03
    1148     -0.15416179E-03     -0.15967571E-03     -0.12624805E-03     -0.44370132E-03
    1149     -0.15416708E-03     -0.15967571E-03     -0.12632156E-03     -0.44370132E-03
    1150     -0.15417241E-03     -0.15967571E-03     -0.12639539E-03     -0.44370132E-03
    1151     -0.15417570E-03     -0.15967571E-03     -0.12643742E-03     -0.44370132E-03
    1152     -0.15417899E-03     -0.15967571E-03     -0.12647954E-03     -0.44370132E-03
    1153     -0.15418328E-03     -0.15967571E-03     -0.12656867E-03     -0.44370132E-03
    1154     -0.15418757E-03     -0.15967571E-03     -0.12665780E-03     -0.44370132E-03
    1155     -0.15420240E-03     -0.15967571E-03     -0.12678914E-03     -0.44370132E-03
    1156     -0.15421731E-03     -0.15967571E-03     -0.12692072E-03     -0.44370132E-03
    1157     -0.15421989E-03     -0.15967571E-03     -0.12696089E-03     -0.44370132E-03
    1158     -0.15422247E-03     -0.15967571E-03     -0.12700091E-03     -0.44370132E-03
    1159     -0.15422285E-03     -0.15967571E-03     -0.12701023E-03     -0.44370132E-03
    1160     -0.15422324E-03     -0.15967571E-03     -0.12701957E-03     -0.44370132E-03
    1161     -0.15422638E-03     -0.15967571E-03     -0.12706391E-03     -0.44370132E-03
    1162     -0.15422954E-03     -0.15967571E-03     -0.12710862E-03     -0.44370132E-03
    1163     -0.15424486E-03     -0.15967571E-03     -0.12722745E-03     -0.44370132E-03
    1164     -0.15426012E-03     -0.15967571E-03     -0.12734595E-03     -0.44370132E-03
    1165     -0.15426677E-03     -0.15967571E-03     -0.12740461E-03     -0.44370132E-03
    1166     -0.15427339E-03     -0.15967571E-03     -0.12746298E-03     -0.44370132E-03
    1167     -0.15427534E-03     -0.15967571E-03     -0.12749426E-03     -0.44370132E-03
    1168     -0.15427730E-03     -0.15967571E-03     -0.12752555E-03     -0.44370132E-03
    1169     -0.15428002E-03     -0.15967571E-03     -0.12755843E-03     -0.44370132E-03
    1170     -0.15428275E-03     -0.15967571E-03     -0.12759122E-03     -0.44370132E-03
    1171     -0.15429732E-03     -0.15967571E-03     -0.12772987E-03     -0.44370132E-03
    1172     -0.15431174E-03     -0.15967571E-03     -0.12786723E-03     -0.44370132E-03
    1173     -0.15434095E-03     -0.15967571E-03     -0.12799217E-03     -0.44370132E-03
