# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
    3880     -0.71107458E-09     -0.71468313E-09     -0.24053466E-03     -0.42455096E-03
    3881     -0.71107553E-09     -0.71468313E-09     -0.24058021E-03     -0.42455096E-03
    3882     -0.71107628E-09     -0.71468313E-09     -0.24061564E-03     -0.42455096E-03
    3883     -0.71107721E-09     -0.71468313E-09     -0.24065600E-03     -0.42455096E-03
    3884     -0.71107805E-09     -0.71468313E-09     -0.24069662E-03     -0.42455096E-03
    3885     -0.71107891E-09     -0.71468313E-09     -0.24074121E-03     -0.42455096E-03
    3886     -0.71107987E-09     -0.71468313E-09     -0.24079336E-03     -0.42455096E-03
    3887     -0.71108083E-09     -0.71468313E-09     -0.24084470E-03     -0.42455096E-03
    3888     -0.71108176E-09     -0.71468313E-09     -0.24089370E-03     -0.42455096E-03
    3889     -0.71108269E-09     -0.71468313E-09     -0.24094103E-03     -0.42455096E-03
    3890     -0.71108361E-09     -0.71468313E-09     -0.24098515E-03     -0.42455096E-03
    3891     -0.71108431E-09     -0.71468313E-09     -0.24101815E-03     -0.42455096E-03
    3892     -0.71108536E-09     -0.71468313E-09     -0.24107456E-03     -0.42455096E-03
    3893     -0.71108637E-09     -0.71468313E-09     -0.24113604E-03     -0.42455096E-03
    3894     -0.71108702E-09     -0.71468313E-09     -0.24116988E-03     -0.42455096E-03
    3895     -0.71108798E-09     -0.71468313E-09     -0.24121833E-03     -0.42455096E-03
    3896     -0.71108912E-09     -0.71468313E-09     -0.24128432E-03     -0.42455096E-03
    3897     -0.71109020E-09     -0.71468313E-09     -0.24134124E-03     -0.42455096E-03
    3898     -0.71109114E-09     -0.71468313E-09     -0.24139645E-03     -0.42455096E-03
    3899     -0.71109188E-09     -0.71468313E-09     -0.24143675E-03     -0.42455096E-03
    3900     -0.71109256E-09     -0.71468313E-09     -0.24147928E-03     -0.42455096E-03
    3901     -0.71109357E-09     -0.71468313E-09     -0.24152698E-03     -0.42455096E-03
    3902     -0.71109436E-09     -0.71468313E-09     -0.24156340E-03     -0.42455096E-03
    3903     -0.71109526E-09     -0.71468313E-09     -0.24161276E-03     -0.42455096E-03
    3904     -0.71109598E-09     -0.71468313E-09     -0.24164837E-03     -0.42455096E-03
    3905     -0.71109690E-09     -0.71468313E-09     -0.24169835E-03     -0.42455096E-03
    3906     -0.71109777E-09     -0.71468313E-09     -0.24174168E-03     -0.42455096E-03
    3907     -0.71109862E-09     -0.71468313E-09     -0.24178735E-03     -0.42455096E-03
    3908     -0.71109937E-09     -0.71468313E-09     -0.24182669E-03     -0.42455096E-03
    3909     -0.71110034E-09     -0.71468313E-09     -0.24187850E-03     -0.42455096E-03
    3910     -0.71110139E-09     -0.71468313E-09     -0.24192661E-03     -0.42455096E-03
    3911     -0.71110213E-09     -0.71468313E-09     -0.24195939E-03     -0.42455096E-03
    3912     -0.71110300E-09     -0.71468313E-09     -0.24200412E-03     -0.42455096E-03
    3913     -0.71110377E-09     -0.71468313E-09     -0.24203724E-03     -0.42455096E-03
    3914     -0.71110464E-09     -0.71468313E-09     -0.24207570E-03     -0.42455096E-03
    3915     -0.71110556E-09     -0.71468313E-09     -0.24212539E-03     -0.42455096E-03
    3916     -0.71110660E-09     -0.71468313E-09     -0.24217773E-03     -0.42455096E-03
    3917     -0.71110727E-09     -0.71468313E-09     -0.24220779E-03     -0.42455096E-03
    3918     -0.71110812E-09     -0.71468313E-09     -0.24225668E-03     -0.42455096E-03
    3919     -0.71110899E-09     -0.71468313E-09     -0.24230370E-03     -0.42455096E-03
    3920     -0.71110979E-09     -0.71468313E-09     -0.24234290E-03     -0.42455096E-03
    3921     -0.71111059E-09     -0.71468313E-09     -0.24238190E-03     -0.42455096E-03
    3922     -0.71111142E-09     -0.71468313E-09     -0.24241771E-03     -0.42455096E-03
    3923     -0.71111235E-09     -0.71468313E-09     -0.24246729E-03     -0.42455096E-03
    3924     -0.71111332E-09     -0.71468313E-09     -0.24251716E-03     -0.42455096E-03
    3925     -0.71111426E-09     -0.71468313E-09     -0.24256671E-03     -0.42455096E-03
    3926     -0.71111508E-09     -0.71468313E-09     -0.24260592E-03     -0.42455096E-03
    3927     -0.71111581E-09     -0.71468313E-09     -0.24264502E-03     -0.42455096E-03
    3928     -0.71111673E-09     -0.71468313E-09     -0.24268805E-03     -0.42455096E-03
    3929     -0.71111763E-09     -0.71468313E-09     -0.24272973E-03     -0.42455096E-03
    3930     -0.71111852E-09     -0.71468313E-09     -0.24277709E-03     -0.42455096E-03
    3931     -0.71111948E-09     -0.71468313E-09     -0.24282463E-03     -0.42455096E-03
    3932     -0.71112023E-09     -0.71468313E-09     -0.24286517E-03     -0.42455096E-03
    3933     -0.71112100E-09     -0.71468313E-09     -0.24290646E-03     -0.42455096E-03
    3934     -0.71112185E-09     -0.71468313E-09     -0.24294767E-03     -0.42455096E-03
    3935     -0.71112260E-09     -0.71468313E-09     -0.24298297E-03     -0.42455096E-03
    3936     -0.71112349E-09     -0.71468313E-09     -0.24303114E-03     -0.42455096E-03
    3937     -0.71112455E-09     -0.71468313E-09     -0.24309395E-03     -0.42455096E-03
    3938     -0.71112541E-09     -0.71468313E-09     -0.24313905E-03     -0.42455096E-03
    3939     -0.71112640E-09     -0.71468313E-09     -0.24318485E-03     -0.42455096E-03
    3940     -0.71112743E-09     -0.71468313E-09     -0.24323812E-03     -0.42455096E-03
    3941     -0.71112833E-09     -0.71468313E-09     -0.24328648E-03     -0.42455096E-03
    3942     -0.71112920E-09     -0.71468313E-09     -0.24333395E-03     -0.42455096E-03
    3943     -0.71113005E-09     -0.71468313E-09     -0.24337430E-03     -0.42455096E-03
    3944     -0.71113098E-09     -0.71468313E-09     -0.24342217E-03     -0.42455096E-03
    3945     -0.71113189E-09     -0.71468313E-09     -0.24346538E-03     -0.42455096E-03
    3946     -0.71113279E-09     -0.71468313E-09     -0.24351303E-03     -0.42455096E-03
    3947     -0.71113377E-09     -0.71468313E-09     -0.24357686E-03     -0.42455096E-03
    3948     -0.71113488E-09     -0.71468313E-09     -0.24362442E-03     -0.42455096E-03
    3949     -0.71113577E-09     -0.71468313E-09     -0.24366251E-03     -0.42455096E-03
    3950     -0.71113660E-09     -0.71468313E-09     -0.24369924E-03     -0.42455096E-03
    3951     -0.71113728E-09     -0.71468313E-09     -0.24373161E-03     -0.42455096E-03
    3952     -0.71113828E-09     -0.71468313E-09     -0.24377932E-03     -0.42455096E-03
    3953     -0.71113921E-09     -0.71468313E-09     -0.24382900E-03     -0.42455096E-03
    3954     -0.71114042E-09     -0.71468313E-09     -0.24389275E-03     -0.42455096E-03
    3955     -0.71114134E-09     -0.71468313E-09     -0.24393685E-03     -0.42455096E-03
    3956     -0.71114206E-09     -0.71468313E-09     -0.24397141E-03     -0.42455096E-03
    3957     -0.71114313E-09     -0.71468313E-09     -0.24403091E-03     -0.42455096E-03
    3958     -0.71114430E-09     -0.71468313E-09     -0.24409692E-03     -0.42455096E-03
    3959     -0.71114540E-09     -0.71468313E-09     -0.24414400E-03     -0.42455096E-03
    3960     -0.71114667E-09     -0.71468313E-09     -0.24420338E-03     -0.42455096E-03
    3961     -0.71114763E-09     -0.71468313E-09     -0.24425562E-03     -0.42455096E-03
    3962     -0.71114869E-09     -0.71468313E-09     -0.24430713E-03     -0.42455096E-03
    3963     -0.71114968E-09     -0.71468313E-09     -0.24434656E-03     -0.42455096E-03
    3964     -0.71115102E-09     -0.71468313E-09     -0.24440491E-03     -0.42455096E-03
    3965     -0.71115167E-09     -0.71468313E-09     -0.24443689E-03     -0.42455096E-03
    3966     -0.71115328E-09     -0.71468313E-09     -0.24450916E-03     -0.42455096E-03
    3967     -0.71115416E-09     -0.71468313E-09     -0.24454855E-03     -0.42455096E-03
    3968     -0.71115489E-09     -0.71468313E-09     -0.24458761E-03     -0.42455096E-03
    3969     -0.71115564E-09     -0.71468313E-09     -0.24462987E-03     -0.42455096E-03
    3970     -0.71115637E-09     -0.71468313E-09     -0.24466770E-03     -0.42455096E-03
    3971     -0.71115727E-09     -0.71468313E-09     -0.24471731E-03     -0.42455096E-03
    3972     -0.71115827E-09     -0.71468313E-09     -0.24476915E-03     -0.42455096E-03
    3973     -0.71115903E-09     -0.71468313E-09     -0.24480979E-03     -0.42455096E-03
    3974     -0.71115997E-09     -0.71468313E-09     -0.24486235E-03     -0.42455096E-03
    3975     -0.71116071E-09     -0.71468313E-09     -0.24490294E-03     -0.42455096E-03
    3976     -0.71116152E-09     -0.71468313E-09     -0.24494117E-03     -0.42455096E-03
    3977     -0.71116235E-09     -0.71468313E-09     -0.24498787E-03     -0.42455096E-03
    3978     -0.71116339E-09     -0.71468313E-09     -0.24504405E-03     -0.42455096E-03
    3979     -0.71116404E-09     -0.71468313E-09     -0.24508203E-03     -0.42455096E-03
    3980     -0.71116494E-09     -0.71468313E-09     -0.24513841E-03     -0.42455096E-03
    3981     -0.71116571E-09     -0.71468313E-09     -0.24517268E-03     -0.42455096E-03
    3982     -0.71116665E-09     -0.71468313E-09     -0.24521840E-03     -0.42455096E-03
    3983     -0.71116756E-09     -0.71468313E-09     -0.24526596E-03     -0.42455096E-03
    3984     -0.71116849E-09     -0.71468313E-09     -0.24531575E-03     -0.42455096E-03
    3985     -0.71116933E-09     -0.71468313E-09     -0.24535947E-03     -0.42455096E-03
    3986     -0.71117014E-09     -0.71468313E-09     -0.24539742E-03     -0.42455096E-03
    3987     -0.71117112E-09     -0.71468313E-09     -0.24544630E-03     -0.42455096E-03
    3988     -0.71117213E-09     -0.71468313E-09     -0.24550313E-03     -0.42455096E-03
    3989     -0.71117295E-09     -0.71468313E-09     -0.24554957E-03     -0.42455096E-03
    3990     -0.71117389E-09     -0.71468313E-09     -0.24560296E-03     -0.42455096E-03
    3991     -0.71117490E-09     -0.71468313E-09     -0.24565518E-03     -0.42455096E-03
    3992     -0.71117580E-09     -0.71468313E-09     -0.24570055E-03     -0.42455096E-03
    3993     -0.71117666E-09     -0.71468313E-09     -0.24573997E-03     -0.42455096E-03
    3994     -0.71117719E-09     -0.71468313E-09     -0.24576966E-03     -0.42455096E-03
    3995     -0.71117779E-09     -0.71468313E-09     -0.24580273E-03     -0.42455096E-03
    3996     -0.71117843E-09     -0.71468313E-09     -0.24583759E-03     -0.42455096E-03
    3997     -0.71117950E-09     -0.71468313E-09     -0.24591091E-03     -0.42455096E-03
    3998     -0.71118046E-09     -0.71468313E-09     -0.24595495E-03     -0.42455096E-03
    3999     -0.71118157E-09     -0.71468313E-09     -0.24600621E-03     -0.42455096E-03
    4000     -0.71118261E-09     -0.71468313E-09     -0.24605514E-03     -0.42455096E-03
    4001     -0.71118361E-09     -0.71468313E-09     -0.24610666E-03     -0.42455096E-03
    4002     -0.71118464E-09     -0.71468313E-09     -0.24616006E-03     -0.42455096E-03
    4003     -0.71118562E-09     -0.71468313E-09     -0.24621467E-03     -0.42455096E-03
    4004     -0.71118667E-09     -0.71468313E-09     -0.24627085E-03     -0.42455096E-03
    4005     -0.71118778E-09     -0.71468313E-09     -0.24632587E-03     -0.42455096E-03
    4006     -0.71118872E-09     -0.71468313E-09     -0.24637693E-03     -0.42455096E-03
    4007     -0.71118956E-09     -0.71468313E-09     -0.24642499E-03     -0.42455096E-03
    4008     -0.71119066E-09     -0.71468313E-09     -0.24648349E-03     -0.42455096E-03
    4009     -0.71119146E-09     -0.71468313E-09     -0.24652614E-03     -0.42455096E-03
    4010     -0.71119252E-09     -0.71468313E-09     -0.24658552E-03     -0.42455096E-03
    4011     -0.71119340E-09     -0.71468313E-09     -0.24663443E-03     -0.42455096E-03
    4012     -0.71119430E-09     -0.71468313E-09     -0.24667938E-03     -0.42455096E-03
    4013     -0.71119515E-09     -0.71468313E-09     -0.24672477E-03     -0.42455096E-03
    4014     -0.71119598E-09     -0.71468313E-09     -0.24676689E-03     -0.42455096E-03
    4015     -0.71119693E-09     -0.71468313E-09     -0.24682085E-03     -0.42455096E-03
    4016     -0.71119798E-09     -0.71468313E-09     -0.24687388E-03     -0.42455096E-03
    4017     -0.71119886E-09     -0.71468313E-09     -0.24692056E-03     -0.42455096E-03
    4018     -0.71119992E-09     -0.71468313E-09     -0.24697925E-03     -0.42455096E-03
    4019     -0.71120082E-09     -0.71468313E-09     -0.24703431E-03     -0.42455096E-03
    4020     -0.71120163E-09     -0.71468313E-09     -0.24707624E-03     -0.42455096E-03
    4021     -0.71120277E-09     -0.71468313E-09     -0.24714425E-03     -0.42455096E-03
    4022     -0.71120378E-09     -0.71468313E-09     -0.24719808E-03     -0.42455096E-03
    4023     -0.71120457E-09     -0.71468313E-09     -0.24723926E-03     -0.42455096E-03
    4024     -0.71120562E-09     -0.71468313E-09     -0.24730385E-03     -0.42455096E-03
    4025     -0.71120644E-09     -0.71468313E-09     -0.24734873E-03     -0.42455096E-03
    4026     -0.71120742E-09     -0.71468313E-09     -0.24740350E-03     -0.42455096E-03
    4027     -0.71120853E-09     -0.71468313E-09     -0.24747303E-03     -0.42455096E-03
    4028     -0.71120954E-09     -0.71468313E-09     -0.24753120E-03     -0.42455096E-03
    4029     -0.71121046E-09     -0.71468313E-09     -0.24757803E-03     -0.42455096E-03
    4030     -0.71121140E-09     -0.71468313E-09     -0.24763430E-03     -0.42455096E-03
    4031     -0.71121224E-09     -0.71468313E-09     -0.24768333E-03     -0.42455096E-03
    4032     -0.71121321E-09     -0.71468313E-09     -0.24773010E-03     -0.42455096E-03
    4033     -0.71121482E-09     -0.71468313E-09     -0.24783214E-03     -0.42455096E-03
    4034     -0.71121584E-09     -0.71468313E-09     -0.24788552E-03     -0.42455096E-03
    4035     -0.71121727E-09     -0.71468313E-09     -0.24797497E-03     -0.42455096E-03
    4036     -0.71121820E-09     -0.71468313E-09     -0.24803286E-03     -0.42455096E-03
    4037     -0.71121938E-09     -0.71468313E-09     -0.24810011E-03     -0.42455096E-03
    4038     -0.71122122E-09     -0.71468313E-09     -0.24823123E-03     -0.42455096E-03
    4039     -0.71122238E-09     -0.71468313E-09     -0.24829740E-03     -0.42455096E-03
    4040     -0.71122373E-09     -0.71468313E-09     -0.24836943E-03     -0.42455096E-03
    4041     -0.71122474E-09     -0.71468313E-09     -0.24843044E-03     -0.42455096E-03
    4042     -0.71122616E-09     -0.71468313E-09     -0.24852465E-03     -0.42455096E-03
    4043     -0.71122709E-09     -0.71468313E-09     -0.24857177E-03     -0.42455096E-03
    4044     -0.71122812E-09     -0.71468313E-09     -0.24863412E-03     -0.42455096E-03
    4045     -0.71122898E-09     -0.71468313E-09     -0.24868736E-03     -0.42455096E-03
    4046     -0.71122974E-09     -0.71468313E-09     -0.24872781E-03     -0.42455096E-03
    4047     -0.71123100E-09     -0.71468313E-09     -0.24881078E-03     -0.42455096E-03
    4048     -0.71123235E-09     -0.71468313E-09     -0.24890682E-03     -0.42455096E-03
    4049     -0.71123319E-09     -0.71468313E-09     -0.24895265E-03     -0.42455096E-03
    4050     -0.71123409E-09     -0.71468313E-09     -0.24900053E-03     -0.42455096E-03
    4051     -0.71123495E-09     -0.71468313E-09     -0.24904973E-03     -0.42455096E-03
    4052     -0.71123582E-09     -0.71468313E-09     -0.24910452E-03     -0.42455096E-03
    4053     -0.71123810E-09     -0.71468313E-09     -0.24926735E-03     -0.42455096E-03
    4054     -0.71123905E-09     -0.71468313E-09     -0.24931849E-03     -0.42455096E-03
    4055     -0.71124026E-09     -0.71468313E-09     -0.24939930E-03     -0.42455096E-03
    4056     -0.71124104E-09     -0.71468313E-09     -0.24944671E-03     -0.42455096E-03
    4057     -0.71124196E-09     -0.71468313E-09     -0.24949335E-03     -0.42455096E-03
    4058     -0.71124324E-09     -0.71468313E-09     -0.24956966E-03     -0.42455096E-03
    4059     -0.71124444E-09     -0.71468313E-09     -0.24963549E-03     -0.42455096E-03
    4060     -0.71124542E-09     -0.71468313E-09     -0.24969540E-03     -0.42455096E-03
    4061     -0.71124660E-09     -0.71468313E-09     -0.24977213E-03     -0.42455096E-03
    4062     -0.71124758E-09     -0.71468313E-09     -0.24982566E-03     -0.42455096E-03
    4063     -0.71124875E-09     -0.71468313E-09     -0.24989121E-03     -0.42455096E-03
    4064     -0.71124990E-09     -0.71468313E-09     -0.24994923E-03     -0.42455096E-03
    4065     -0.71125106E-09     -0.71468313E-09     -0.25001947E-03     -0.42455096E-03
    4066     -0.71125201E-09     -0.71468313E-09     -0.25007413E-03     -0.42455096E-03
    4067     -0.71125289E-09     -0.71468313E-09     -0.25012627E-03     -0.42455096E-03
    4068     -0.71125379E-09     -0.71468313E-09     -0.25018233E-03     -0.42455096E-03
    4069     -0.71125490E-09     -0.71468313E-09     -0.25024626E-03     -0.42455096E-03
    4070     -0.71125560E-09     -0.71468313E-09     -0.25028121E-03     -0.42455096E-03
    4071     -0.71125632E-09     -0.71468313E-09     -0.25032253E-03     -0.42455096E-03
    4072     -0.71125720E-09     -0.71468313E-09     -0.25037659E-03     -0.42455096E-03
    4073     -0.71125818E-09     -0.71468313E-09     -0.25043151E-03     -0.42455096E-03
    4074     -0.71125898E-09     -0.71468313E-09     -0.25046942E-03     -0.42455096E-03
    4075     -0.71125984E-09     -0.71468313E-09     -0.25051521E-03     -0.42455096E-03
    4076     -0.71126059E-09     -0.71468313E-09     -0.25055821E-03     -0.42455096E-03
    4077     -0.71126160E-09     -0.71468313E-09     -0.25060925E-03     -0.42455096E-03
    4078     -0.71126223E-09     -0.71468313E-09     -0.25064478E-03     -0.42455096E-03
    4079     -0.71126307E-09     -0.71468313E-09     -0.25069321E-03     -0.42455096E-03
    4080     -0.71126396E-09     -0.71468313E-09     -0.25073810E-03     -0.42455096E-03
    4081     -0.71126472E-09     -0.71468313E-09     -0.25077704E-03     -0.42455096E-03
    4082     -0.71126565E-09     -0.71468313E-09     -0.25082491E-03     -0.42455096E-03
    4083     -0.71126628E-09     -0.71468313E-09     -0.25085513E-03     -0.42455096E-03
    4084     -0.71126700E-09     -0.71468313E-09     -0.25089347E-03     -0.42455096E-03
    4085     -0.71126786E-09     -0.71468313E-09     -0.25094209E-03     -0.42455096E-03
    4086     -0.71126872E-09     -0.71468313E-09     -0.25098542E-03     -0.42455096E-03
    4087     -0.71126962E-09     -0.71468313E-09     -0.25102867E-03     -0.42455096E-03
    4088     -0.71127062E-09     -0.71468313E-09     -0.25109309E-03     -0.42455096E-03
    4089     -0.71127140E-09     -0.71468313E-09     -0.25113175E-03     -0.42455096E-03
    4090     -0.71127213E-09     -0.71468313E-09     -0.25116933E-03     -0.42455096E-03
    4091     -0.71127275E-09     -0.71468313E-09     -0.25120305E-03     -0.42455096E-03
    4092     -0.71127355E-09     -0.71468313E-09     -0.25124557E-03     -0.42455096E-03
    4093     -0.71127423E-09     -0.71468313E-09     -0.25128790E-03     -0.42455096E-03

# q=  0.00000000E+00  0.00000000E+00  0.50000000E+00  (qpt 2)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.23256387E-04     -0.15931804E-03     -0.45411035E-06     -0.44288699E-03
       2     -0.50834663E-04     -0.15931804E-03     -0.99598807E-06     -0.44288699E-03
       3     -0.68637049E-04     -0.15931804E-03     -0.15153146E-05     -0.44288699E-03
       4     -0.77822162E-04     -0.15931804E-03     -0.20386336E-05     -0.44288699E-03
       5     -0.86048809E-04     -0.15931804E-03     -0.25723486E-05     -0.44288699E-03
       6     -0.93124668E-04     -0.15931804E-03     -0.31226525E-05     -0.44288699E-03
       7     -0.98663763E-04     -0.15931804E-03     -0.36623599E-05     -0.44288699E-03
       8     -0.10182310E-03     -0.15931804E-03     -0.41909883E-05     -0.44288699E-03
       9     -0.10334323E-03     -0.15931804E-03     -0.47093251E-05     -0.44288699E-03
      10     -0.10563960E-03     -0.15931804E-03     -0.52358658E-05     -0.44288699E-03
      11     -0.10836358E-03     -0.15931804E-03     -0.57323990E-05     -0.44288699E-03
      12     -0.11016271E-03     -0.15931804E-03     -0.60541440E-05     -0.44288699E-03
      13     -0.11223034E-03     -0.15931804E-03     -0.63842345E-05     -0.44288699E-03
      14     -0.11481041E-03     -0.15931804E-03     -0.67565911E-05     -0.44288699E-03
      15     -0.11708359E-03     -0.15931804E-03     -0.71107358E-05     -0.44288699E-03
      16     -0.11852822E-03     -0.15931804E-03     -0.76029181E-05     -0.44288699E-03
      17     -0.11983478E-03     -0.15931804E-03     -0.80800272E-05     -0.44288699E-03
      18     -0.12116371E-03     -0.15931804E-03     -0.85247685E-05     -0.44288699E-03
      19     -0.12199255E-03     -0.15931804E-03     -0.90033326E-05     -0.44288699E-03
      20     -0.12348132E-03     -0.15931804E-03     -0.94132817E-05     -0.44288699E-03
      21     -0.12507511E-03     -0.15931804E-03     -0.98435137E-05     -0.44288699E-03
      22     -0.12664510E-03     -0.15931804E-03     -0.10314054E-04     -0.44288699E-03
      23     -0.12785926E-03     -0.15931804E-03     -0.10696337E-04     -0.44288699E-03
      24     -0.12894409E-03     -0.15931804E-03     -0.11092548E-04     -0.44288699E-03
      25     -0.13002143E-03     -0.15931804E-03     -0.11504388E-04     -0.44288699E-03
      26     -0.13079903E-03     -0.15931804E-03     -0.11954398E-04     -0.44288699E-03
      27     -0.13165371E-03     -0.15931804E-03     -0.12409994E-04     -0.44288699E-03
      28     -0.13217661E-03     -0.15931804E-03     -0.12876188E-04     -0.44288699E-03
      29     -0.13299159E-03     -0.15931804E-03     -0.13370507E-04     -0.44288699E-03
      30     -0.13356057E-03     -0.15931804E-03     -0.13843425E-04     -0.44288699E-03
      31     -0.13413622E-03     -0.15931804E-03     -0.14335036E-04     -0.44288699E-03
      32     -0.13499543E-03     -0.15931804E-03     -0.14747551E-04     -0.44288699E-03
      33     -0.13538627E-03     -0.15931804E-03     -0.15250068E-04     -0.44288699E-03
      34     -0.13551064E-03     -0.15931804E-03     -0.15754221E-04     -0.44288699E-03
      35     -0.13583663E-03     -0.15931804E-03     -0.16297958E-04     -0.44288699E-03
      36     -0.13605098E-03     -0.15931804E-03     -0.16851513E-04     -0.44288699E-03
      37     -0.13648622E-03     -0.15931804E-03     -0.17321827E-04     -0.44288699E-03
      38     -0.13686543E-03     -0.15931804E-03     -0.17789615E-04     -0.44288699E-03
      39     -0.13689053E-03     -0.15931804E-03     -0.18270451E-04     -0.44288699E-03
      40     -0.13693250E-03     -0.15931804E-03     -0.18747991E-04     -0.44288699E-03
      41     -0.13743149E-03     -0.15931804E-03     -0.19198598E-04     -0.44288699E-03
      42     -0.13791820E-03     -0.15931804E-03     -0.19662052E-04     -0.44288699E-03
      43     -0.13816045E-03     -0.15931804E-03     -0.20128325E-04     -0.44288699E-03
      44     -0.13839997E-03     -0.15931804E-03     -0.20556827E-04     -0.44288699E-03
      45     -0.13877522E-03     -0.15931804E-03     -0.20989710E-04     -0.44288699E-03
      46     -0.13906205E-03     -0.15931804E-03     -0.21460345E-04     -0.44288699E-03
      47     -0.13917638E-03     -0.15931804E-03     -0.21963629E-04     -0.44288699E-03
      48     -0.13920769E-03     -0.15931804E-03     -0.22458736E-04     -0.44288699E-03
      49     -0.13922691E-03     -0.15931804E-03     -0.22945051E-04     -0.44288699E-03
      50     -0.13947735E-03     -0.15931804E-03     -0.23368789E-04     -0.44288699E-03
      51     -0.13969412E-03     -0.15931804E-03     -0.23749823E-04     -0.44288699E-03
      52     -0.13982980E-03     -0.15931804E-03     -0.24159456E-04     -0.44288699E-03
      53     -0.14007541E-03     -0.15931804E-03     -0.24562967E-04     -0.44288699E-03
      54     -0.14043383E-03     -0.15931804E-03     -0.25039542E-04     -0.44288699E-03
      55     -0.14073881E-03     -0.15931804E-03     -0.25502007E-04     -0.44288699E-03
      56     -0.14104717E-03     -0.15931804E-03     -0.25984748E-04     -0.44288699E-03
      57     -0.14132027E-03     -0.15931804E-03     -0.26449556E-04     -0.44288699E-03
      58     -0.14157257E-03     -0.15931804E-03     -0.26853851E-04     -0.44288699E-03
      59     -0.14175639E-03     -0.15931804E-03     -0.27276377E-04     -0.44288699E-03
      60     -0.14193727E-03     -0.15931804E-03     -0.27695583E-04     -0.44288699E-03
      61     -0.14208178E-03     -0.15931804E-03     -0.28055563E-04     -0.44288699E-03
      62     -0.14218118E-03     -0.15931804E-03     -0.28458740E-04     -0.44288699E-03
      63     -0.14231919E-03     -0.15931804E-03     -0.28910420E-04     -0.44288699E-03
      64     -0.14245521E-03     -0.15931804E-03     -0.29393647E-04     -0.44288699E-03
      65     -0.14259422E-03     -0.15931804E-03     -0.29886344E-04     -0.44288699E-03
      66     -0.14274497E-03     -0.15931804E-03     -0.30376876E-04     -0.44288699E-03
      67     -0.14287089E-03     -0.15931804E-03     -0.30799838E-04     -0.44288699E-03
      68     -0.14295640E-03     -0.15931804E-03     -0.31206271E-04     -0.44288699E-03
      69     -0.14302568E-03     -0.15931804E-03     -0.31610820E-04     -0.44288699E-03
      70     -0.14309029E-03     -0.15931804E-03     -0.32038086E-04     -0.44288699E-03
      71     -0.14314515E-03     -0.15931804E-03     -0.32478443E-04     -0.44288699E-03
      72     -0.14320800E-03     -0.15931804E-03     -0.32964376E-04     -0.44288699E-03
      73     -0.14328535E-03     -0.15931804E-03     -0.33479908E-04     -0.44288699E-03
      74     -0.14335694E-03     -0.15931804E-03     -0.33955348E-04     -0.44288699E-03
      75     -0.14340122E-03     -0.15931804E-03     -0.34362007E-04     -0.44288699E-03
      76     -0.14340540E-03     -0.15931804E-03     -0.34430763E-04     -0.44288699E-03
      77     -0.14342807E-03     -0.15931804E-03     -0.34769754E-04     -0.44288699E-03
      78     -0.14342996E-03     -0.15931804E-03     -0.34797157E-04     -0.44288699E-03
      79     -0.14344553E-03     -0.15931804E-03     -0.35059487E-04     -0.44288699E-03
      80     -0.14348950E-03     -0.15931804E-03     -0.35501386E-04     -0.44288699E-03
      81     -0.14353911E-03     -0.15931804E-03     -0.35937296E-04     -0.44288699E-03
      82     -0.14356827E-03     -0.15931804E-03     -0.36419289E-04     -0.44288699E-03
      83     -0.14359211E-03     -0.15931804E-03     -0.36889960E-04     -0.44288699E-03
      84     -0.14361998E-03     -0.15931804E-03     -0.37318204E-04     -0.44288699E-03
      85     -0.14364010E-03     -0.15931804E-03     -0.37535595E-04     -0.44288699E-03
      86     -0.14365677E-03     -0.15931804E-03     -0.37778506E-04     -0.44288699E-03
      87     -0.14367372E-03     -0.15931804E-03     -0.37991373E-04     -0.44288699E-03
      88     -0.14367821E-03     -0.15931804E-03     -0.38222993E-04     -0.44288699E-03
      89     -0.14370113E-03     -0.15931804E-03     -0.38671439E-04     -0.44288699E-03
      90     -0.14372703E-03     -0.15931804E-03     -0.39128167E-04     -0.44288699E-03
      91     -0.14374598E-03     -0.15931804E-03     -0.39574893E-04     -0.44288699E-03
      92     -0.14376051E-03     -0.15931804E-03     -0.40035782E-04     -0.44288699E-03
      93     -0.14378011E-03     -0.15931804E-03     -0.40487796E-04     -0.44288699E-03
      94     -0.14378988E-03     -0.15931804E-03     -0.40930752E-04     -0.44288699E-03
      95     -0.14379743E-03     -0.15931804E-03     -0.41190320E-04     -0.44288699E-03
      96     -0.14381720E-03     -0.15931804E-03     -0.41417940E-04     -0.44288699E-03
      97     -0.14383883E-03     -0.15931804E-03     -0.41795739E-04     -0.44288699E-03
      98     -0.14385250E-03     -0.15931804E-03     -0.42206366E-04     -0.44288699E-03
      99     -0.14386505E-03     -0.15931804E-03     -0.42586787E-04     -0.44288699E-03
     100     -0.14387850E-03     -0.15931804E-03     -0.43013386E-04     -0.44288699E-03
     101     -0.14389838E-03     -0.15931804E-03     -0.43468770E-04     -0.44288699E-03
     102     -0.14390376E-03     -0.15931804E-03     -0.43663240E-04     -0.44288699E-03
